000026,-28.93846,0.2749,-1.2032,0.9912,-1.0846,1.1025,-0.6063,-0.2858,0.0056,-0.8558,2.4144,0.0094,1.2237,-0.4067,0.3612,0.2327,0.648,0.7647,-1.268,-1.6357,0.2026,-0.2925,0.5938,0.4726,-0.1752,0.0843,-0.7279,0.0329,-1.7194,-0.52,0.2437,0.253,0.5104,-0.2693,1.3849,-0.5703,0.3619,-0.4798,-0.4257,0.3802
000027,-28.83464,0.2932,-0.9876,0.6057,-1.2507,1.3291,-0.7942,-0.3003,-0.0249,-0.9113,2.7674,0.1315,1.3513,-0.3551,0.4907,0.3594,0.6841,0.5369,-0.9218,-2.0765,0.1096,-0.0488,0.4017,0.4108,-0.0601,0.0929,-0.9279,-0.1423,-1.875,-0.607,0.2644,0.1611,0.6567,-0.4309,2.0942,-0.6425,0.3043,-0.6193,-0.4936,0.4142
000028,-29.40171,0.3419,-0.348,-0.2389,-0.5074,0.4074,0.0121,-0.4099,-0.0578,-0.7221,0.3309,-0.0928,0.6272,-0.0644,0.0251,0.4701,0.4814,-0.2705,-0.0427,0.1882,0.1377,-0.2376,-0.591,0.2559,0.2715,0.2597,-0.7489,-0.2233,0.0899,0.0303,0.5684,-0.1265,0.8422,-0.8307,0.4694,0.0312,-0.0494,-0.422,-0.2208,0.3819
000029,-28.64386,-0.0409,-0.1031,-0.1376,-0.4463,-1.1245,0.473,-0.5327,-0.2053,-0.1278,-0.2882,-0.1784,0.704,-0.0628,-0.0412,0.464,0.7662,-0.6471,0.0924,-1.2742,0.2442,-0.3455,0.159,0.3017,-0.4634,-1.1109,0.7086,-0.0695,1.3633,0.4193,0.4772,-0.1657,0.438,0.1889,1.0854,-0.1907,-0.0336,0.5668,0.372,-1.2271
000030,-28.54293,-0.1452,-0.2291,-0.0616,-0.6484,-0.6966,0.2262,-0.3165,-0.0178,-0.4226,-0.1658,-0.0174,0.6339,-0.0272,-0.0554,0.323,0.6087,-0.8187,0.3107,-2.0136,0.1364,-0.1583,0.2762,0.4142,-0.5615,-0.8376,0.6153,-0.0543,1.1173,0.5071,0.3196,-0.021,0.1701,0.4243,1.8943,-0.5304,0.1145,0.283,0.5209,-1.1027
000031,-29.04997,0.4024,-0.1679,-0.0966,0.6957,-0.5597,0.7956,-0.7948,-0.2448,0.3183,-0.101,0.2658,-0.3451,-1.3253,-1.2873,-1.656,0.1541,0.0524,0.7386,1.9378,0.3945,-0.4172,-0.8912,0.1119,0.0179,1.2395,1.1387,1.3462,-0.2493,-0.0105,-0.2959,-0.1899,0.0118,0.4303,-1.431,0.5239,-0.4431,0.5818,-0.2161,-0.3847
000032,-29.20635,0.337,-0.4662,0.009,0.4725,-0.6522,0.7585,-0.6799,-0.1557,0.4536,-0.5573,-0.0132,-0.2765,-0.906,-0.9198,-0.9034,0.1074,0.0715,0.2112,1.351,0.4342,-0.4568,-0.4297,0.3126,-0.2471,0.5012,0.9214,0.8621,0.2262,0.1932,-0.1722,-0.1145,0.068,0.6447,-1.2478,0.4975,-0.4402,0.9513,-0.2649,-0.4364
000033,-29.39362,0.3507,-0.1649,-0.1751,0.4856,0.4157,-0.1087,0.2418,0.0474,-0.2127,0.214,0.9665,-0.3828,-0.2471,0.6271,0.0743,0.3352,0.1592,-0.7972,0.4986,0.1027,-0.3916,0.0415,0.0343,-0.0544,-0.1526,-0.4348,0.1147,-0.1268,-0.4247,0.2084,-0.1421,-0.4979,0.8503,-0.558,-0.1266,0.5224,-0.9158,-0.698,0.3388
000034,-29.28726,0.4174,-0.3175,1.1311,0.0774,0.3498,0.6062,0.0833,-0.0173,-0.0339,-0.3123,-0.7425,-0.5189,0.1776,-0.4073,-0.0603,-0.4884,0.8252,0.1596,-0.8709,0.044,-0.1155,0.2638,0.4036,-0.5222,-0.195,-0.2271,-0.0391,0.3149,0.1,-0.3509,0.0727,0.014,0.0171,0.3442,0.16,-0.6168,0.1099,-0.1841,0.3585
000035,-29.0477,0.1525,-0.2774,0.6215,-0.1246,0.2633,0.7759,-0.6218,-0.6273,0.2338,0.5362,-0.5295,-0.7778,0.2973,-0.652,0.5348,-0.9344,0.9387,0.2868,0.7608,0.1006,-0.4428,-0.656,0.1675,-0.1862,0.3237,1.1902,0.3484,0.4208,-0.053,-0.136,-0.1204,0.4227,-0.325,-0.1497,0.2796,-0.62,0.0994,-1.2317,-0.3077
000036,-28.92473,-0.1878,-0.0681,0.1002,-0.1791,0.2277,0.7772,-0.8162,-0.787,0.273,0.744,-0.3752,-0.6783,0.3395,-0.7047,0.6881,-0.7696,0.7362,0.4241,1.4994,0.0396,-0.5257,-1.0917,0.0066,0.0189,0.5184,1.6089,0.5155,0.3959,-0.0227,0.0439,-0.2365,0.5749,-0.4439,-0.2434,0.3185,-0.6178,0.0312,-1.56,-0.5674
000037,-29.13713,0.5701,-0.4448,1.073,-0.9049,0.0356,-0.313,-0.9716,-0.4089,0.1989,-1.0147,-0.4941,-0.1331,-0.2859,1.2557,-1.0912,-0.0703,0.584,-1.0031,0.5918,0.2318,-0.2946,0.2798,-0.0527,0.2449,0.554,0.3024,-0.2191,0.2672,-0.6743,0.1503,0.0616,-0.6163,0.1473,0.1601,-0.6429,1.0477,0.7518,0.9262,0.2066
000038,-29.33453,0.2282,-0.1302,0.769,0.0873,-0.1542,-0.1217,-0.0009,0.0847,0.0704,-1.092,-0.3416,-0.2912,0.0103,0.3714,-0.4377,-0.0304,0.1785,-0.7641,-0.0544,-0.0977,0.5755,0.3065,0.0948,1.235,0.1154,0.0666,-0.1881,0.0719,0.4179,-0.6546,0.1677,-1.0672,-0.7185,-0.2709,0.0591,0.1437,0.4557,0.5424,0.391
000039,-29.4351,0.0874,0.2358,0.0211,0.1528,0.1481,-0.5307,0.1284,0.064,-0.0054,-0.691,-0.1297,-0.0179,0.0215,0.1246,-0.3382,0.2757,-0.2483,-0.0089,-0.5157,-0.3237,0.9879,0.3854,0.059,1.0475,-0.0541,-0.0286,-0.1882,0.025,0.6128,-0.6746,0.1856,-0.8273,-0.5445,-0.1302,0.1365,-0.044,0.1333,0.1868,0.3146
000040,-28.92929,-0.0585,1.054,-0.7001,1.4062,-0.5091,0.3966,-0.1421,0.0368,0.3539,-0.7059,-0.3966,-0.2862,0.1601,0.0124,0.1142,-0.4907,0.0737,-0.7403,-0.1439,0.637,-0.8076,0.5315,-0.9465,1.1119,0.2921,-0.0008,-0.3379,-0.5437,0.3377,-1.2093,0.5395,-0.661,0.7371,-1.2815,-0.0209,0.354,0.4295,0.356,1.0272
000041,-29.34276,0.3267,-0.2064,0.2034,0.2919,-0.0116,0.2394,0.1141,0.1305,0.1496,-0.5055,-0.1263,-0.2811,0.3721,0.1519,0.425,-0.0848,-0.2924,-0.2349,-0.4358,-0.1143,0.047,0.2328,0.3959,-1.4371,-0.2606,-0.0202,0.0944,0.0291,0.1911,0.5126,0.3491,-0.0544,-0.0014,-0.8671,0.2822,0.2158,0.4303,-0.3328,0.0421
000042,-29.13723,-0.9967,1.5022,0.3144,-0.8232,-0.0759,-0.6824,-0.0408,0.6175,1.0902,-0.0309,-0.0311,-0.1986,0.0823,0.1395,0.2569,-0.4045,-0.4288,-0.2965,0.6004,-0.5021,0.9745,0.3181,0.3725,0.7441,-0.4041,-0.1952,-0.133,-0.0313,0.0856,0.8559,-0.3922,-1.438,-2.156,1.0079,0.2721,-0.1702,1.092,-0.2937,-0.6346
000043,-28.98958,0.4251,-0.4601,-0.0816,-0.5929,0.3745,0.328,0.0898,-0.5267,-0.5125,-0.5544,-0.1729,0.3957,0.565,0.3602,0.0675,0.3059,-0.0321,-0.1585,-0.0881,0.1324,-0.8256,-0.3163,0.0006,0.0777,-0.153,0.0706,0.0346,0.6329,0.0579,0.8081,0.4545,0.4151,-0.5509,-0.0994,-1.1186,0.4666,-0.6425,0.9154,-0.066
000044,-28.73101,0.313,-0.4245,0.1694,-0.5752,0.3187,0.2835,0.2428,-0.5043,-0.5749,-0.6531,-0.1962,0.3419,0.6476,0.3955,0.0702,0.3367,0.0074,-0.4363,0.0129,0.177,-0.9053,-0.1841,0.0789,0.5427,-0.2006,0.0991,0.1016,0.7157,0.002,1.113,0.2024,0.2489,-1.302,-0.1316,-1.131,0.5313,-0.6955,0.93,0.0317
000045,-28.57424,0.1843,-0.3666,0.3633,-0.428,0.2064,0.183,0.3468,-0.4658,-0.5943,-0.6768,-0.208,0.2359,0.6264,0.2715,0.0821,0.3005,0.0922,-0.5607,0.0008,0.1782,-0.8278,0.0089,0.2259,0.9145,-0.1996,0.1461,0.1578,0.6933,0.0679,1.0946,-0.0514,0.0465,-1.7301,-0.1981,-0.9702,0.5175,-0.6183,0.7752,0.1461
000046,-28.42885,0.2369,-0.2005,0.0896,1.7036,-0.446,-1.5664,-0.1057,-0.342,-0.2674,0.4159,0.1105,-0.3788,-0.7246,-0.6632,-0.2161,-0.6333,1.1622,0.5158,-0.378,-0.0592,0.5033,0.134,-0.0136,-0.5489,0.2221,0.3245,0.0855,0.5757,0.4894,0.629,-1.4949,-0.3944,0.9062,-0.1427,-0.0538,0.0529,0.1849,0.0408,0.1857
000047,-28.26728,-0.1247,0.1572,0.1836,-1.2495,-0.2701,0.2897,-0.1843,0.9994,0.3991,-0.1832,0.3345,-0.2489,0.0414,0.3996,-0.2139,-0.5272,-0.2353,-0.9473,0.3842,-1.4933,0.8063,-0.0264,-0.6644,-0.4987,-0.0821,-0.2038,-0.1052,-0.2151,-0.6013,-0.2245,0.6753,0.6438,0.924,0.6406,0.3951,0.376,0.8311,0.4984,-0.7227
000048,-28.11163,-0.1212,0.3016,0.042,-1.1472,-0.0789,0.4612,-0.1184,0.9675,0.4181,-0.4807,0.2539,-0.0518,0.4134,0.8387,-0.2891,-0.3488,-0.3239,-0.8785,0.5955,-1.3413,0.2787,-0.2405,-0.8946,-0.2039,-0.2233,-0.3796,-0.1248,-0.4877,-1.0023,-0.5694,1.0392,0.7297,1.2409,0.3189,0.4156,0.4051,0.7904,0.4766,-0.7099
000049,-28.10077,-0.2111,-0.3833,-0.2162,-0.0112,0.514,0.3746,0.218,-0.1674,-0.3683,-0.0069,-0.1509,0.3529,-0.1569,-0.6579,0.0991,0.4692,0.1719,0.6442,-2.4952,0.2037,1.4375,0.4003,0.2959,-0.6927,0.1114,-0.0626,-0.0963,-0.021,0.2487,-0.6316,0.6718,0.6283,0.4706,1.2583,-0.6255,-1.4692,-0.231,-0.0488,0.0791
000050,-28.30982,-0.6507,-0.4677,0.2285,0.6248,0.3706,0.1157,0.4575,0.0456,-0.3622,0.0062,0.0076,0.1719,-0.1519,-0.4841,0.4659,0.2611,-0.2318,-0.0742,-1.2734,-0.0969,0.312,0.2984,0.0776,-1.1538,0.4817,0.413,0.0441,-0.1878,0.1259,-0.7156,0.4365,0.8477,1.379,-0.0176,-0.0675,-0.5145,-0.2981,-0.5792,0.0971
000051,-28.43856,-0.5491,-0.3461,0.3044,1.0279,0.2598,-0.0921,0.2771,0.0335,-0.162,-0.0642,0.1111,0.0692,-0.1357,-0.4064,0.5599,0.1577,-0.3866,-0.4025,-0.381,-0.2274,-0.3605,0.0795,0.1202,-0.9558,0.6392,0.6004,0.0817,0.0745,0.3047,-0.2706,-0.1401,0.5594,1.1407,-0.6893,0.1548,0.0049,-0.2956,-0.7488,0.0761
000052,-28.80257,0.3709,0.2707,-0.179,-0.9586,0.43,-0.5708,0.2598,0.0134,0.0617,-0.1686,0.0167,-0.0631,-0.7152,0.7179,-0.8664,0.0167,0.7856,-0.0137,-0.6342,0.3086,0.3182,0.7389,-0.3741,-0.5221,-0.4855,-0.5856,0.125,0.0955,-0.7156,0.1361,0.6558,-0.8423,0.5836,0.9034,-0.1569,0.6948,-0.0703,0.1475,0.3224
000053,-29.17093,0.0718,-0.4431,-0.1471,0.3609,0.6089,1.0164,-0.0851,-0.3151,0.1306,0.3851,-0.4618,-0.2975,0.7491,-0.3247,0.3432,-0.646,-0.0902,0.3822,0.8719,0.4405,-0.0564,-0.0334,0.4112,0.0849,0.528,0.3764,-0.0896,-0.2441,0.4577,-0.0669,-0.9296,0.1316,-0.5329,-0.5676,0.0811,-0.3527,-0.4774,-0.8466,-0.4455
000054,-29.17512,0.3168,0.042,-0.2725,-0.3861,0.517,0.4545,-0.0776,-0.6153,-0.2883,-1.8103,-1.3313,-0.8445,0.2991,0.9015,0.0778,0.474,-0.1219,0.1115,-0.1303,-0.0929,-0.4019,0.1142,0.6425,0.133,-0.2798,-0.3284,0.1266,0.3132,-0.7169,0.3851,-0.0159,-0.3016,-0.7648,-0.3805,0.1487,0.1861,1.5598,1.2565,1.094
000055,-29.29693,-0.0319,-0.0672,-0.1223,-0.1156,0.3773,0.2265,0.3553,-0.5199,-0.4821,-1.5855,-1.0514,-0.6542,0.2383,0.4503,0.001,0.4802,0.0481,0.1894,-0.4053,-0.1766,-0.0203,0.0348,0.3017,0.0386,-0.3327,-0.2437,0.1749,0.2396,-0.5492,0.3174,0.1778,0.1362,-0.5639,-0.3062,0.15,0.0541,1.2518,1.1566,0.8432
000056,-28.8218,-0.0873,0.0665,0.3567,0.334,0.0852,-0.1331,-0.7917,-0.6142,0.1546,1.0046,1.2678,-0.865,-0.6883,-0.2904,0.1303,0.1292,-0.4674,-0.3549,0.0296,-0.8775,0.8545,-0.5199,0.0685,0.4603,1.2855,0.8967,-0.2573,-0.4358,0.0761,-0.3835,0.3158,0.0022,1.1675,-0.2223,0.2774,-0.313,-0.3519,-0.4792,-0.794
000057,-28.70589,0.1143,0.171,0.3922,0.2305,0.0431,0.339,-0.95,-0.6612,0.2224,0.4038,1.7029,-1.3924,0.154,-0.0651,0.2867,0.0007,-0.7855,-0.6252,0.4626,-0.7893,0.4146,-0.6007,0.152,0.4944,1.191,0.7458,-0.2642,-0.0275,0.4597,-0.0159,-0.4322,-0.8646,1.3051,-0.2827,0.3598,-0.3287,-0.26,-0.4583,-0.8216
000058,-28.54242,-0.0242,0.0201,-0.0358,-0.0981,-0.0166,0.8943,0.4192,-0.3503,-0.2566,-0.3474,0.7673,0.1685,1.1908,-0.0624,0.4712,-0.1339,-0.739,-0.3938,-0.0565,0.4586,-0.0145,0.0827,-0.4213,0.0007,-0.6947,-0.303,0.0533,0.5318,0.9454,0.2847,-1.14,-0.1386,-0.1523,0.1224,0.1277,-0.52,0.132,-0.2694,-0.5223
000059,-28.42457,-0.0308,-0.0802,-0.2694,-0.2065,-0.0149,0.8948,0.5046,-0.1595,-0.1653,-0.3369,0.5683,0.6095,1.2126,-0.1421,0.4263,-0.1185,-0.5426,-0.2012,-0.5358,0.6589,-0.0044,0.3343,-0.595,-0.056,-0.9764,-0.496,0.0506,0.5316,0.8854,0.2521,-0.9204,0.3147,-0.4247,0.2984,0.0038,-0.5927,0.2667,-0.3861,-0.5356
000060,-28.30486,0.2553,-0.3449,-0.7109,-0.6106,0.3527,0.5603,-0.4636,0.955,0.8528,-0.1232,0.5265,0.7622,0.583,-0.5088,-0.1037,0.2932,0.5818,0.3605,-0.4751,0.109,-0.4069,0.4114,-0.4053,0.131,-1.078,-0.5767,-0.0166,0.0499,0.0274,-0.0342,-0.003,0.9128,-0.227,0.1504,-0.071,0.1457,1.0335,-1.5787,-1.3198
000061,-28.52641,-0.6455,-0.6445,-0.1876,0.1221,0.3679,0.3091,0.3544,0.7548,0.2133,0.5032,-0.1737,-0.0332,-0.2212,0.7743,-0.5985,-0.3449,1.4029,0.8963,1.063,-0.5384,-0.8833,-0.416,0.6543,0.4341,-0.1688,0.3887,0.1677,-0.6255,-1.6262,0.1771,0.2563,0.4155,0.2681,-0.0682,0.0062,0.5088,0.1638,-1.8183,-1.2726
000062,-29.0013,-1.5177,-0.5598,0.4631,-0.7885,0.7508,0.5188,0.3057,0.4987,-0.2599,-0.6436,0.149,-1.0249,0.224,0.591,0.1533,0.0005,-0.679,0.1291,1.0983,-0.2289,0.0073,-0.6291,-0.7773,0.6333,0.7235,-0.1591,-0.3151,-0.4509,-0.2375,-0.1228,0.0444,0.17,0.0975,-0.2914,-0.4286,0.514,1.933,0.9138,-0.773
