000013,-34.43931,-0.4233,0.0163,-0.1654,-0.0125,-0.2049,-0.4783,0.6177,0.3993,1.42,0.6177,-0.327,-0.4538,-0.2814,0.647,0.9666,-0.718,0.1421,-0.4787,-0.2713,0.4415,0.2071,-0.2548,0.5331,0.0966,-0.4326,-0.4639,0.1745,0.094,-0.3508,0.6416,0.1722,0.3054,-0.7699,1.4374,-1.1374,0.009,-0.7812,0.3873,0.2361,-0.5114,0.0156,-0.5399,0.7358,-0.4014,-0.8568
000014,-34.58234,0.5474,-0.479,-0.0773,0.3384,-0.1666,0.1603,-0.1948,0.0754,-0.6516,0.2696,-0.1222,0.0212,-0.8705,-0.2535,-0.7399,0.4099,0.6435,-0.168,0.6808,-0.0364,-0.2777,-0.2873,-0.0839,0.4463,-0.3159,-0.4512,0.0826,0.2531,-0.3108,-0.1599,-0.3539,0.629,0.781,-0.7377,0.5757,0.118,0.614,-0.2473,0.5463,-0.2337,0.2881,0.2832,-0.1127,-0.0381,-0.3507
000015,-34.20102,0.4706,0.0359,0.3581,-0.1485,-0.2179,-0.5449,0.7661,0.3579,0.7655,0.1376,-1.32,-0.353,0.1883,1.0549,1.6938,-0.0553,-0.8187,-0.7268,-0.2078,0.1552,-0.2674,-0.4113,0.1428,0.8236,-0.1181,0.908,0.2542,-0.1486,-1.182,0.0441,-0.1025,0.7486,-0.6742,0.2064,0.1094,0.0924,-0.2791,0.3807,0.1612,-0.2572,-0.6421,-0.9422,-0.0834,0.2875,-0.6826
000016,-34.32716,0.6784,-0.1632,0.2378,-0.3057,-0.0194,-0.43,0.5562,0.1021,0.6221,0.0836,-0.3116,-0.1272,0.0201,0.7799,1.0657,0.254,-0.9085,-0.5655,0.0843,0.0008,-0.2196,-0.2535,0.2324,0.3913,0.042,0.3772,-0.0189,-0.1512,-1.2616,0.0993,-0.1895,0.7188,-0.3065,-0.3293,0.4668,0.2501,-0.0093,0.4305,0.3622,-0.2611,-0.6037,-0.8295,-0.2438,0.1953,-0.5381
000017,-34.46755,0.3169,0.1934,0.3617,-0.169,0.1924,-0.3108,-0.5122,-0.0886,-0.3976,-0.0577,-0.7051,0.1624,0.455,0.272,0.8692,-0.0151,-0.3532,-0.5312,-0.3103,-0.2939,0.0834,0.1224,0.7969,0.5674,-0.1881,-0.4423,0.4282,-0.062,0.3748,-0.7383,0.2048,-0.0097,-0.6534,0.2247,-0.0335,0.0978,-0.0386,0.2704,0.3719,-0.4912,-0.3654,-0.0186,0.5188,0.1658,-0.2995
000018,-34.74355,-0.372,-1.0596,-0.4795,-0.2315,0.1992,-0.4878,0.3617,-0.0042,0.6109,-0.0506,-0.1149,-0.1607,0.0817,0.3266,0.0642,0.3165,-0.4297,-0.5222,0.0888,0.196,0.4087,-0.0177,0.377,0.2175,-0.1571,-0.1808,0.2005,-0.0739,-0.8736,0.4578,0.2493,0.0752,-1.3343,-0.9541,0.6057,0.3213,0.9795,0.0304,0.4829,0.3813,0.5447,0.3096,-0.6032,0.2689,-0.0907
000019,-34.21653,0.3493,0.4158,-0.1302,-0.2171,0.1631,0.5014,0.0651,0.0311,-0.2719,-0.1053,0.3679,0.1719,0.2128,-0.1191,0.699,-0.234,0.4615,-0.2723,1.2904,-0.8346,-0.9499,-0.3159,0.0308,0.1066,-0.321,-0.4732,0.5707,-0.0126,-0.6435,-0.6962,-0.8948,1.1604,0.344,0.8377,-0.0873,-0.5327,-0.0433,0.4524,0.5228,-0.3749,-0.2515,0.3166,-0.2644,-0.675,-0.3893
000020,-34.77744,-0.0049,0.4316,0.1707,-0.1675,0.5498,-0.1573,-0.0756,-0.3374,0.2092,-0.0729,0.3333,0.0194,-0.0099,-0.1005,0.2438,-1.0323,-0.4321,0.2956,-0.0564,-0.8917,-0.3006,0.0469,-0.1535,0.3418,0.001,0.1391,-0.0484,0.1456,0.4242,0.3004,0.5721,0.0785,-0.7493,0.1687,-0.2671,0.0571,0.2744,-0.049,-0.3982,-0.2729,0.0419,0.0294,0.5257,0.1865,-0.0549
000021,-33.98929,-0.3508,-0.1018,0.1711,-0.7958,0.976,-0.8579,0.5929,-0.2726,0.3077,-0.0557,-0.656,-0.1877,0.1091,-0.0378,0.2455,0.316,-0.6148,0.8208,-0.1191,-0.4045,0.1343,-0.5597,-0.118,0.3815,-0.1291,-0.0088,0.1348,-0.3309,-0.8775,-0.0445,0.4731,0.6878,-0.3516,-0.1653,0.3388,0.0374,0.4903,0.3622,-0.7904,0.4596,0.1525,0.052,0.0439,0.6031,-0.0447
000022,-33.8797,-0.3937,0.0105,0.2627,-0.834,0.939,-0.8062,0.5899,-0.5042,-0.2227,0.0327,-0.5592,-0.3217,0.0896,0.0492,0.503,0.1628,-0.6855,0.771,-0.2899,-0.0969,0.6176,-0.634,-0.1357,0.4261,-0.0402,-0.0009,0.0198,-0.5256,-0.9343,0.1504,0.679,0.6931,-0.5408,-0.1313,0.2733,-0.015,0.5133,0.3693,-0.8009,0.4278,0.1372,0.0461,0.3266,0.4455,-0.0501
000023,-34.19305,-0.2258,0.0864,0.2071,0.1425,0.4859,1.164,-0.152,0.4421,-0.438,0.0757,0.6702,-0.0236,0.0728,-0.1701,-0.4134,0.3653,0.5605,0.1016,0.1155,-0.8404,0.2882,0.3433,-0.4695,-0.4811,-0.4283,-0.6202,0.0542,0.4221,0.8704,-0.4046,-0.2321,-0.334,0.8121,0.3831,-0.3073,-0.4879,-0.5261,-0.3161,0.2771,-0.1214,-0.1796,-0.8721,-0.2343,0.1038,0.2175
000024,-34.06534,-0.3076,-0.252,-0.0469,0.7052,-0.1761,1.0822,-0.349,-0.2195,-1.2555,-0.1683,-0.1221,0.0863,-0.0611,0.8237,0.5673,0.1308,-0.3497,-0.4414,-0.059,0.2016,-0.1547,0.4144,0.3405,-0.1268,0.3447,0.5111,-0.1207,-0.8685,-0.9937,0.2546,0.2459,0.7643,-0.2865,0.7037,0.0025,-0.6286,-0.8205,-0.0148,0.5439,0.2473,0.1515,0.5382,-0.1052,-0.6593,-0.014
000025,-33.93763,-0.1102,0.5921,0.4509,0.0938,-0.4091,-0.3413,0.0912,-0.5594,0.8819,-0.0601,0.4772,0.31,-0.7314,0.5941,-1.1659,0.0323,0.0976,-0.0818,0.2257,-0.378,0.6594,0.405,0.4177,-1.0792,-0.2773,-0.1511,0.7111,1.2744,1.0848,-1.1633,-0.8011,-0.197,1.0736,-1.4185,-0.828,-0.1181,0.0776,0.051,-0.0407,1.5044,-0.1744,-0.3668,-0.3089,-0.6171,0.2942
000026,-33.80261,-0.0997,-0.1254,-0.1594,-0.2386,0.299,0.8207,-0.5288,0.0792,-1.7095,0.5228,0.5459,-0.1341,0.0751,-0.1519,-0.1447,-0.3467,-0.233,-0.4085,0.7796,-0.1645,0.1605,-0.61,-0.1548,0.7335,-0.3778,-1.051,0.1879,0.982,0.9663,-0.4893,-0.7042,-0.1993,0.4133,0.9659,-0.0742,-0.4287,-0.5229,0.2257,0.6151,-0.0481,0.6269,0.2555,0.1477,-0.5734,0.3321
000027,-33.58604,-0.9535,-0.6954,-0.8466,1.1978,-0.5736,0.0062,-0.4758,-0.0312,0.6245,-0.4615,0.7691,0.174,0.3214,-0.1851,0.4123,0.4203,0.82,0.1895,-0.8035,0.883,-0.9393,0.4344,-1.3542,-0.7668,0.6276,0.9896,-0.4299,-1.2791,-0.8771,1.0117,0.256,-0.213,-0.5763,0.0395,-0.1586,0.3219,-0.2317,-0.6361,-0.3652,0.5354,1.0409,0.9004,0.373,0.2306,0.2602
000028,-33.68684,-0.5446,-0.0583,0.0357,0.4008,-0.1966,-0.2843,-0.5703,-0.2387,0.1861,-0.5382,0.614,0.5669,0.0032,0.1456,0.0143,0.0618,0.6151,0.6004,0.1853,0.0651,-0.3055,0.3548,-1.6212,-0.5594,0.2823,0.5173,0.0737,-0.5718,-0.277,-0.0489,0.1051,-0.0514,-0.2697,0.1424,-0.4419,0.0077,-0.0184,-0.542,-0.3969,0.0905,1.011,0.3616,0.6143,0.4764,0.0042
000029,-33.47494,0.0084,0.39,0.8786,-0.2837,0.2143,-0.2507,-0.3773,-0.222,-0.5357,-0.372,-1.2071,0.1407,-0.4934,0.6652,-0.756,-0.7699,-0.5899,0.707,0.7932,-1.2204,0.6358,-0.1425,0.2803,0.5544,-0.218,-0.2436,0.5266,0.7918,0.8401,-1.0172,-0.3079,0.1992,0.3349,0.1743,-0.0756,0.1688,0.4846,-0.2475,-0.4295,-0.5909,0.4142,-0.4708,1.2866,0.7808,-0.4804
000030,-34.20871,0.2674,-0.3893,-0.551,-0.5315,0.5189,-0.6151,0.1993,-0.8834,1.1525,0.1327,0.7113,0.3257,-0.2302,-0.4183,-0.3142,-0.1568,-0.1833,-0.1852,0.1897,0.1664,-0.0847,0.3472,-0.3694,-0.5338,0.1723,-0.0917,-0.5399,-0.4368,-0.1407,0.3232,0.1017,0.0259,0.6453,0.1626,0.1884,0.1584,-0.161,0.2369,0.4534,-0.1182,0.5103,0.022,0.0309,0.1345,-0.2553
000031,-34.34884,-0.2878,0.1253,0.7694,0.0456,-0.1242,0.3542,-0.0357,-0.3963,-1.2558,-0.4151,-0.1309,0.3343,0.6427,-0.1474,-0.132,0.3907,0.1182,-0.6679,-0.1731,0.2998,0.2483,-0.0159,0.1108,0.1056,-0.5107,0.0818,0.4291,0.2207,-0.238,-0.4332,0.1531,-0.0795,-0.3962,0.1304,0.5403,-0.1203,0.5487,-0.1697,-0.2411,-0.5903,-0.2049,0.1197,-0.1098,0.2077,0.8877
000032,-34.47741,0.4051,0.514,0.1287,-0.2052,0.5926,-0.3875,-0.2947,0.1764,-0.1646,0.6071,-0.5167,-0.6557,-0.1392,0.3303,0.6747,-0.239,-0.5609,0.1604,-0.0482,-0.5151,-0.4312,-0.1848,-0.3596,0.4209,0.2478,0.0732,-0.2668,-0.0561,0.4425,0.5537,-0.3007,-0.3473,0.1578,0.1127,0.1331,0.4465,0.0312,-0.0224,-0.2407,-0.3863,0.205,-0.1364,0.4838,-0.1448,-0.3185
000033,-34.33613,-0.839,-1.0074,-0.2059,0.1367,-0.4691,-0.3981,-0.2837,0.3144,1.122,-0.3323,0.0263,0.1785,0.183,-0.1662,-0.5753,0.2388,-0.1818,-0.2104,-0.3401,0.4269,-0.2809,0.7063,0.393,-0.4796,-0.2208,-0.0147,-0.0193,-0.1366,-0.5525,0.014,0.6016,0.1197,-0.107,0.5357,0.3258,0.4067,0.2357,0.0969,-0.7263,-0.0901,0.7844,0.422,-0.3688,-0.1124,0.8411
000034,-33.93679,-0.0904,0.929,0.4463,-0.3649,0.3385,-0.7544,0.3231,0.0765,0.9505,0.6617,0.8967,-0.8472,0.2796,-0.4389,0.0046,0.3086,0.6704,0.0634,-0.8843,-0.4634,1.0628,-0.3053,-0.23,-0.368,0.5202,0.084,-0.3166,0.3062,-0.2167,-0.3008,-0.7697,-0.3229,0.581,0.0427,-0.2506,-0.4136,0.0123,0.072,-0.1305,0.1266,-0.4333,-0.0683,-0.1855,-0.7107,0.0759
000035,-33.78323,-0.138,1.0156,0.6253,-0.4141,0.3806,-0.8504,0.1028,-0.2928,1.1119,0.5227,0.7796,-0.7687,0.3733,-0.4153,0.0215,0.5249,0.3798,0.1129,-0.8524,-0.1962,1.0902,0.0066,-0.1233,-0.5067,0.46,0.2136,-0.2225,0.4177,-0.2836,-0.3489,-0.7549,-0.3955,0.4844,0.0628,-0.0366,-0.6572,0.0571,0.1164,-0.1763,-0.0464,-0.648,-0.0389,-0.3105,-0.5012,0.1324
000036,-33.63278,-0.0864,0.9942,0.6735,-0.3801,0.2535,-0.7227,-0.2587,-1.2276,0.5005,-0.1908,-0.1964,-0.2591,0.5606,-0.0777,0.16,0.6857,-0.2424,0.1827,-0.4856,1.0772,0.8221,0.3752,0.2584,-0.5297,0.3346,0.6429,-0.0212,0.1323,-0.6084,-0.1159,-0.1591,-0.243,-0.0847,-0.2129,0.2865,-0.6815,0.2778,0.1939,-0.3911,-0.2519,-0.8461,0.1893,-0.3493,-0.2649,0.294
000037,-34.31517,-0.5,-0.1476,0.1772,-0.5841,0.2468,-0.3339,-0.3081,-0.0911,-0.2153,-0.3316,-0.6828,0.2612,0.071,0.0066,-0.4491,0.4363,-0.2277,0.3911,0.8061,-0.5843,0.6209,0.0605,0.8814,0.0346,-0.4072,-0.3717,0.0933,0.8351,0.8058,-0.8954,-0.4131,-0.0325,0.4779,0.3526,0.0992,0.4308,0.1135,0.0036,-0.4664,-0.2053,0.777,0.2287,0.0797,-0.6614,-0.3782
000038,-34.34406,-0.0611,0.0059,0.3327,0.5474,-0.0141,0.3556,-0.6007,-0.4878,-0.9296,-0.0511,0.0523,-0.0278,-0.6881,0.4542,0.8208,0.4014,0.1114,0.3651,-0.1714,0.4083,-0.0252,-0.0131,-0.1642,0.8827,-0.3394,-0.6795,-0.0059,-0.0328,0.0617,-0.0247,0.2439,-0.0778,-0.3838,0.2122,0.011,-0.3042,-0.0515,0.2448,0.4295,-0.0942,1.0137,-0.2451,0.719,-0.9364,-1.2373
000039,-34.01825,-0.064,0.5306,0.4869,-0.2383,-0.2899,0.2482,0.4102,-0.1511,-0.4574,0.5081,0.8603,0.0868,-0.2129,-0.634,-0.1559,0.4394,1.0736,0.2114,-0.5107,0.6067,-0.3827,-0.1909,-0.2081,0.9653,-0.2225,-0.7135,-0.2517,0.1533,0.0875,-0.4345,0.0543,0.1375,0.7091,0.5344,-0.9556,-0.2205,-0.585,-0.0481,0.5422,0.2759,0.683,-0.778,-0.3385,-0.9973,-0.5462
000040,-33.77982,-0.0309,0.6932,0.4713,-0.5765,-0.1921,0.048,0.7521,0.0403,-0.1906,0.7699,1.2069,0.0829,-0.1058,-0.9625,-0.6752,0.3114,1.1666,0.1773,-0.444,0.4097,-0.2391,-0.2326,-0.2472,0.8937,0.0831,-0.4165,-0.5275,-0.0432,-0.1477,-0.3701,0.0173,0.2561,1.2466,0.3323,-1.2935,0.0667,-0.4829,-0.0738,0.3257,0.489,0.3947,-1.1268,-0.7988,-0.8423,-0.1872
000041,-33.62853,0.0109,0.7433,0.3812,-0.8178,-0.056,-0.1684,0.9003,0.1691,0.0606,0.8609,1.3422,0.0948,0.0262,-1.006,-0.8137,0.2632,0.9116,0.1831,-0.3115,0.1885,0.0201,-0.2522,-0.2722,0.7992,0.5291,0.0517,-0.9581,-0.5607,-0.5766,0.012,0.0213,0.2502,1.3166,0.02,-1.2336,0.1883,-0.2301,0.033,0.0951,0.5871,-0.1457,-1.2987,-1.063,-0.3886,0.0677
000042,-33.47094,0.1956,-0.5402,-0.3741,1.0022,-0.3618,0.8406,-1.295,-0.3049,0.7231,-0.6088,-1.5868,-0.1305,-0.2733,0.382,0.2782,-0.2841,-0.4756,0.0734,0.1055,0.6744,0.2252,0.3439,0.1073,-0.5511,0.3369,0.545,0.874,0.1302,0.5653,-0.4865,0.0871,-0.3474,-0.6128,-0.0454,0.0235,-1.0192,0.5239,0.6683,0.0936,0.032,0.6172,0.42,-0.2645,0.0286,-0.3158
000043,-33.3262,0.06,-0.9492,0.1184,1.3445,-0.2591,0.9798,-1.2023,-0.2687,0.2829,-0.4169,-1.2597,0.0427,-0.632,0.6817,0.0767,-0.1818,-0.4659,0.1456,0.16,0.2348,0.3382,0.4578,-0.1,-0.8565,0.1333,0.2813,0.7874,0.2034,0.6809,-0.3336,0.1933,-0.3769,-0.7951,-0.1117,-0.0071,-1.0062,0.2797,0.5134,-0.0472,0.1155,1.5075,0.3446,-0.4104,-0.2167,-0.0609
000044,-33.91248,0.3452,-0.6544,-0.7449,-0.2739,0.1756,-0.0197,0.1731,-0.3014,-0.3636,0.4503,0.3298,-0.1142,0.2536,-0.5393,-0.2523,-0.7815,0.2773,-0.2827,0.2573,-0.6507,0.1404,-0.4549,-0.1139,0.5877,0.0151,0.0802,-0.2718,0.2871,0.2673,-0.8291,-0.3416,0.6016,1.685,-0.5151,0.1735,0.9003,0.1515,0.261,0.6096,0.4618,0.6951,-0.2927,-0.0241,-0.6156,-0.7422
000045,-34.04217,-0.0783,0.5791,0.2569,-0.1232,-0.5519,0.3516,0.7025,-0.1964,0.765,0.2073,0.1639,0.025,-0.0423,0.6412,1.3126,-1.2618,0.1706,-1.1159,0.4212,0.9688,0.2996,-0.1938,0.0747,0.2704,-0.0568,0.1982,0.1829,-0.4129,-0.4706,0.0829,0.1671,0.5835,-0.391,-0.2996,-1.0191,0.4342,-0.3928,-0.1659,0.0045,0.7512,-0.1072,-1.101,0.6108,-0.8558,-1.3997
000046,-34.18885,-0.186,0.9855,0.5232,0.0018,-0.7333,0.4623,0.7351,0.4653,0.4533,-0.2593,-0.1088,0.3521,-0.1195,0.9732,1.5954,-0.3568,-0.0489,-0.1284,-0.1986,0.6862,-0.5333,0.1264,0.5705,-0.2543,0.0665,0.4458,0.447,-0.3579,-0.5822,0.0561,0.1887,0.5175,-0.7412,0.4941,-0.354,-0.721,-0.8764,-0.3552,-0.0396,0.0377,-1.5225,0.0542,0.673,-0.9655,-1.5493
000047,-34.37389,-0.2006,0.8645,0.5436,-0.0306,-0.4472,0.3023,0.4881,0.5278,-0.0065,-0.3992,-0.1394,0.5397,0.0272,0.6505,1.2815,0.1012,-0.2065,0.1034,-0.2563,0.2479,-0.5001,0.133,0.3432,-0.369,0.0716,0.5009,0.5227,-0.2496,-0.5265,-0.0208,0.1551,0.4929,-0.7076,0.4888,-0.0928,-0.7397,-0.7135,-0.165,0.1701,-0.0761,-1.2999,0.2503,0.4567,-0.7553,-1.3654
000048,-34.55677,-0.2031,0.4558,0.5165,-0.0334,-0.1029,0.1309,0.1611,0.4851,-0.461,-0.412,-0.0989,0.6437,0.1171,0.1733,0.7985,0.4541,-0.2833,0.1966,-0.2367,-0.1877,-0.2923,0.0883,-0.1495,-0.3651,-0.0016,0.4522,0.5345,-0.086,-0.3687,-0.0695,0.1174,0.4409,-0.5665,0.274,0.0352,-0.538,-0.3369,0.1058,0.3215,-0.1007,-0.4629,0.267,0.2081,-0.4886,-1.1046
000049,-33.7532,0.5531,-0.0133,-0.63,0.0779,-0.7427,0.4204,0.8909,-0.6289,1.391,-0.4303,-1.1821,-0.1835,0.0951,-0.1697,-0.3173,-0.9775,0.512,-1.1333,0.2517,0.3073,0.2051,-0.0046,0.3726,-0.0428,0.1121,0.5668,0.2604,0.0648,0.285,0.3145,0.3057,0.983,-0.3011,-0.6522,0.1257,-0.9331,-0.3956,-0.3676,0.0014,-0.4573,-0.4667,0.7887,0.55,0.4172,0.1664
000050,-33.40995,0.9376,-0.159,-1.0155,-0.1744,-1.5383,1.2697,0.874,-0.8324,-0.0339,-0.5528,-1.7175,0.001,-0.0681,-0.6629,-0.9603,-0.7239,0.9031,-1.4609,0.438,1.1451,0.316,0.0149,0.6621,0.009,0.2014,1.0698,0.2014,0.0471,0.2804,0.1684,0.2793,1.2145,0.1499,-1.0084,0.791,0.3008,-0.3026,-0.6023,-0.2373,-0.4668,-0.8969,0.8507,0.4874,0.369,0.4481
000051,-33.28074,0.9492,-0.1124,-1.0619,-0.3876,-1.7009,1.6963,0.644,-0.6327,-1.0262,-0.5048,-1.4367,0.1452,-0.159,-0.8807,-1.2664,-0.2283,0.8435,-1.4305,0.5025,1.3084,0.3187,0.018,0.5607,-0.0313,0.1506,0.9048,0.311,0.0058,0.1633,-0.0676,0.233,1.3188,0.4199,-1.0141,1.0939,0.8838,-0.2353,-0.7619,-0.386,-0.4565,-0.9047,0.8789,0.4343,0.2593,0.6083
000052,-33.56594,-0.5476,1.067,-0.0908,0.4982,0.591,-0.7342,-0.7769,0.3556,0.2399,0.0385,1.1711,-0.3144,-0.3552,0.071,0.9211,0.3422,-0.6451,-0.2928,-0.1077,-0.5564,-0.3517,-0.1265,-0.7484,-0.4216,0.0961,-0.7105,0.6156,-0.1246,-0.3483,-0.7794,0.1846,-0.1686,-0.1409,0.6194,0.1849,0.0187,0.1767,0.0058,-0.1816,-0.107,0.052,0.9619,0.2062,-0.3466,0.5175
000053,-33.16332,-0.057,-1.559,0.8504,0.2981,0.5576,-0.1802,-0.2268,0.2867,-0.0918,-0.148,-0.9357,-0.0241,-0.1992,0.679,-0.5804,0.0211,-0.2022,0.413,-0.3806,-0.1688,0.0315,-0.2727,-0.0038,0.2195,-0.0318,1.0943,-1.978,0.2239,-1.0404,1.244,-0.0453,-1.0622,0.5134,0.2959,-0.3237,-0.0115,-0.0873,0.0107,-0.0174,0.3733,0.6691,-2.0061,0.2902,1.9898,1.5994
000054,-32.92313,-0.2261,-0.3869,0.2577,-0.7081,-0.3924,1.6938,0.9684,-0.1866,-1.6208,-0.072,-0.3607,0.22,-0.3566,0.5303,-1.1367,-0.1126,0.8185,0.6881,-0.3474,0.7843,0.5326,0.1207,0.8122,-0.2118,0.1672,-0.1358,-0.3591,0.0932,-0.1319,-0.5484,-0.0905,-1.0834,0.5735,-0.1486,-0.8415,0.1061,-0.2514,-0.3847,-0.0906,0.5629,-2.1467,-2.4016,0.405,3.1141,2.2884
