000014,-23.79482,-1.9235,-1.6443,-0.1884,0.6301,1.0148,-1.0268,0.2279,0.1018,0.438,-0.2947,0.209,-0.1438,-0.0041,0.7389,1.0571,0.1586,0.1159,-0.3666,0.0148,-0.3724,-0.4542,-0.0365,-0.4397,0.4187,-0.6019,0.1329,-0.0355,1.5065,0.7179,0.9129,0.3583,-0.5911,-0.6011
000015,-23.62052,-0.1057,0.0921,-1.1972,-0.4544,-0.5488,-0.4015,0.8819,0.4802,1.109,-0.9557,-0.2638,0.0151,0.3865,-0.0135,0.6313,0.2145,0.5762,-0.5347,0.311,0.2179,0.2651,0.2384,0.2033,-0.1224,0.5314,0.7107,0.123,-1.3445,-1.1001,-0.1863,0.3107,-0.3656,0.2804
000016,-24.38522,-0.2978,-0.2944,-0.0392,0.2815,0.1216,-0.3493,0.2592,0.198,0.2723,0.6012,1.3017,0.1436,-0.097,-0.9188,0.645,-0.3357,-0.1475,-0.1672,0.0757,-0.0842,-0.2399,-0.044,0.1133,-0.7895,0.7433,1.4264,0.6146,-0.5539,-0.8976,-0.1017,-0.6288,-0.8358,-0.0204
000017,-24.0183,0.6646,0.5745,0.6989,-0.7528,-0.5172,0.3817,0.1039,-0.0497,-0.0397,-0.1111,-0.3138,-0.229,0.3852,1.0705,-0.3889,-0.4273,0.0514,-0.3226,-0.1428,-0.4494,-0.8052,0.5452,0.4015,0.7044,-0.1862,-0.7656,0.2853,-0.4331,0.5352,-0.3212,0.3566,-0.4947,0.0235
000018,-23.86196,0.2715,0.7828,1.1954,-0.2303,-0.6831,0.83,0.4013,0.7263,-0.6328,0.3415,-0.2511,0.0381,-0.3354,-0.081,-0.8559,0.1901,0.6623,0.0761,-0.244,-0.3548,0.6069,-0.3627,-0.3962,-0.6431,-0.4172,-0.0651,-0.2109,-0.321,-0.734,-0.4184,0.7072,0.3714,-0.028
000019,-24.3391,0.3773,0.2243,0.1456,0.0082,-0.2994,-0.3537,-0.1895,-0.1252,-0.1335,0.1646,-0.5005,0.6316,0.0653,-0.1818,-0.6626,0.0001,0.44,0.14,-0.7304,0.0589,-0.1155,0.294,0.0754,0.5558,0.8088,0.6426,-0.3862,-0.7843,0.1922,-0.5306,-0.0047,-0.51,0.7341
000020,-24.20365,0.76,0.6424,0.2985,-0.2845,-1.65,-0.4885,-0.2864,0.7912,0.6188,-1.1863,-0.3001,-0.2364,0.1534,-0.2362,-0.1367,-0.0125,0.317,0.1947,0.6608,0.3195,-0.1773,0.2725,0.7182,0.3344,-0.2303,-0.1732,0.0243,0.0585,-0.4991,0.0335,0.0499,0.0819,-0.4539
000021,-23.72345,-0.0109,0.1539,0.9694,0.248,1.5698,0.8044,-0.1368,-0.438,-0.2583,-0.3224,0.3384,-0.697,-0.2615,-0.1898,1.8233,-0.1119,-0.3564,0.1947,0.5053,0.4524,-0.4279,-0.2838,-0.5674,-0.4171,-0.1703,-0.7499,0.6742,0.7077,-0.5801,-0.4307,-0.1789,0.359,-2.2249
000022,-23.49126,-0.5103,-0.3802,1.2153,0.6618,2.5364,0.7851,-0.1411,-0.8723,-0.5538,0.6974,0.6083,-0.9588,-0.5323,-0.2595,2.1565,-0.1205,-0.4473,0.2017,-0.204,0.3481,-0.2574,-0.3577,-0.5535,-0.457,-0.1256,-0.82,0.7269,0.8214,-0.5529,-0.4705,-0.184,0.3624,-2.3836
000023,-23.83007,0.3988,0.1568,-1.5826,-0.0447,-0.9388,-0.7048,-0.0028,0.8874,1.2129,-0.3378,-0.0196,0.0844,0.6878,-0.2205,-0.9742,0.022,0.4942,0.1882,0.1033,-0.2023,0.4361,0.2217,0.6003,-0.4327,-0.6046,-0.1508,-0.2446,-0.0191,-0.3725,0.5388,-0.4243,-0.2514,1.4812
000024,-24.00089,0.0381,0.2506,-0.1405,0.1483,-1.0121,-0.9473,0.2465,0.6191,0.2776,-0.1409,-0.1281,0.6148,0.6843,-0.0464,-0.9043,0.0129,0.3147,0.0553,-0.2927,0.1356,0.1318,0.1307,0.8975,-0.3599,0.4374,-0.116,-0.1246,-0.5387,0.1693,0.3807,-0.7224,-1.0309,1.0363
000025,-23.51301,-0.9501,0.0042,3.42,0.1771,0.7695,0.2168,0.8188,-0.3785,-3.5228,0.2855,-0.1946,1.3101,0.746,0.7023,-0.3362,-0.1181,-0.5138,-0.3256,-0.5149,0.2515,0.0075,0.1455,-0.2984,-0.102,1.3535,0.4629,-0.5195,-0.7624,1.2473,-0.9076,-1.1527,-2.0696,0.7849
000026,-24.12418,0.2742,0.2534,-1.8386,-0.2281,-0.3885,0.1074,0.1052,-0.0425,0.5887,0.8424,0.4604,0.1208,-0.0527,0.0602,0.1764,0.0021,0.0292,-0.2352,-0.0649,0.1492,0.069,0.1261,-0.183,0.3408,0.0838,0.0865,-0.2791,-0.0476,0.2104,-0.2575,-1.0553,-0.6378,1.2116
000027,-23.62647,-0.0118,0.8554,-0.9783,-0.3066,-1.4112,-0.6586,0.278,0.3156,1.0306,-0.2167,0.3137,-0.3616,-1.1812,-0.7667,0.3344,0.3172,0.829,-0.0951,1.4145,0.0486,-0.439,0.1771,0.8552,0.3249,-0.6088,0.0466,-0.0365,0.316,-1.2023,0.6117,-0.1738,0.1231,0.2905
000028,-23.3249,-0.5387,-1.2946,1.2882,0.3595,1.8028,-0.2041,-0.0702,-0.9082,-1.1686,-0.11,-0.1633,-0.8459,0.4698,0.1997,-0.1722,-0.2839,-0.4555,0.2508,-0.8814,0.3341,0.0653,0.0133,-0.7821,-0.0808,0.1836,-0.1836,1.2952,0.2783,0.5349,0.8812,0.5429,0.9032,-1.3042
000029,-23.2085,0.0818,-2.0121,0.4523,0.0203,0.8259,-0.8123,0.1627,-0.1089,-0.0791,-0.1148,-0.2112,-0.9274,0.8234,0.6946,0.079,-0.7001,-1.2107,0.2892,-0.9358,0.2811,0.2464,-0.0174,-0.6595,-0.0658,0.159,-0.197,1.2489,-0.2144,1.4128,1.1451,0.7256,1.1777,-1.5866
000030,-23.52086,-0.0084,0.7451,0.1313,-0.5262,-1.1845,-0.0854,0.1503,0.6643,1.1584,0.0099,-0.2196,-0.9129,0.0773,-0.3524,-0.4495,0.2963,0.4584,0.1245,0.1412,-0.0779,0.7346,-0.0781,0.1444,0.1119,-0.631,-0.1786,-0.1405,0.2332,-0.4245,-0.0089,0.3267,0.459,-0.643
000031,-22.99169,-0.4001,0.5683,1.2076,-0.0599,2.3322,1.8853,-0.128,-2.1641,-1.5141,-0.0033,-0.5202,3.1516,-0.5054,-0.4954,0.1573,0.6828,0.7271,-0.1131,0.655,0.0738,-0.4492,0.1477,-0.3216,-0.3744,1.1169,0.3493,-2.819,-1.0677,0.0306,-0.8657,-0.4275,-0.5785,-0.2886
000032,-23.76671,0.2423,0.1136,0.7715,0.1206,-0.8347,-0.3406,-0.1794,0.5855,0.0549,-0.4339,0.0238,-0.3594,-0.412,-0.3515,-0.6881,0.3967,0.1554,0.367,-0.5079,0.0638,-0.4578,0.5956,1.495,-0.2889,0.7101,-0.5435,0.9831,-0.8589,-0.7047,0.0089,0.311,0.0134,-0.0322
000033,-23.90304,0.3738,0.575,0.6199,0.0708,-0.5264,-0.0159,-0.2744,0.4455,0.1232,0.1456,-0.4867,1.3588,-0.2261,-0.145,0.2421,-0.6625,-0.2689,0.3785,0.7177,0.0841,-0.0953,-0.0096,-0.5238,-0.0657,-0.6344,0.7936,-1.6481,0.2938,0.5036,-0.5798,0.229,-0.4441,-0.3218
000034,-23.65557,0.3496,0.4866,0.0451,-0.1483,0.8595,-0.255,-0.0464,-0.4618,-0.2334,1.7356,-0.1225,0.7211,0.1625,0.0819,1.4512,-1.5907,-0.5259,-0.1855,0.2124,-0.0697,0.1539,-0.1357,-1.1867,-0.1152,-0.3015,0.7593,-1.0213,0.2266,0.7721,-0.3883,-0.4431,-0.5674,-0.1476
000035,-23.549,0.3447,0.3521,-0.5842,-0.3255,1.5249,-1.0928,0.1176,-1.0267,-0.4908,1.965,0.2467,-0.0091,0.1462,0.0517,1.4089,-1.3712,-0.4069,-0.3763,-0.2651,-0.1102,0.0623,-0.1558,-1.2365,-0.0696,0.3725,0.3217,0.6343,-0.0686,0.6643,-0.008,-0.7443,-0.3407,0.5424
000036,-23.31734,-0.5399,0.5422,0.0103,0.3736,-1.1794,-0.1518,0.7944,0.3552,-1.1375,-1.1439,0.0434,0.2986,-0.0674,-0.0361,-1.0881,1.1482,0.1065,-0.117,0.7856,0.0123,0.1636,0.0546,0.4108,0.2919,-1.2954,0.0811,-0.5799,0.4247,-1.0047,0.4549,-0.5425,0.6573,1.8568
000037,-23.12234,-1.22,0.6871,1.3146,0.2524,-1.3196,0.1748,1.3381,0.5496,-1.7682,-1.0655,0.2034,0.1076,-0.0868,-0.0182,-1.1051,1.2129,0.0644,-0.1052,0.3698,-0.044,0.1013,0.0974,0.4334,0.2968,-1.1506,-0.0239,-0.4686,0.6375,-1.1078,0.2288,-0.3907,0.5649,1.2332
000038,-23.44542,0.3854,0.6387,-0.1637,-0.3189,0.8029,1.0545,-0.2225,-0.5312,0.2591,0.5553,0.2664,-0.0268,-0.2296,0.6238,-0.6542,-0.3106,-0.2284,0.8322,-1.3208,0.0209,-0.2142,-0.1025,-0.9401,0.0297,0.5886,-0.4129,-0.0799,0.6704,-0.1183,-0.2782,0.3585,-0.0978,-0.7593
000039,-23.76509,0.1209,-0.3837,-0.8001,-0.1995,-1.2916,0.2014,0.073,0.8021,0.3494,0.5223,-0.0402,0.1617,-0.3087,-0.1195,0.2397,0.1301,-0.1612,-0.1061,0.2363,0.3723,-0.245,-0.3138,0.2057,0.0462,0.517,0.0026,0.5043,0.0621,0.3892,0.0905,-0.873,0.2214,-0.4338
000040,-23.40207,0.092,-1.8066,-1.6835,-0.1107,-1.3729,-0.2907,0.1352,0.3366,0.3323,1.6913,0.7923,-0.2792,-0.7248,-1.0284,1.0494,0.1883,-0.0896,-0.408,1.3972,-0.0816,0.9878,-0.3921,0.711,0.6275,-0.7425,1.1115,0.0497,-0.3527,0.8823,0.2552,-1.1975,0.536,-0.6522
000041,-23.10681,-0.4925,0.911,-0.186,-0.5726,-0.8911,-0.1475,0.4228,0.6978,1.3245,-0.5467,-0.3599,0.0297,0.6327,0.5726,-0.3117,0.1509,-0.0091,-0.5121,-0.6137,-0.329,-0.1325,0.0534,-0.4074,0.0731,0.3672,0.1903,-0.2365,0.276,-0.4912,0.331,0.3568,0.1136,-0.2467
000042,-22.97275,-0.4825,0.852,-0.2096,-0.5785,-0.5062,-0.0701,0.4139,0.6569,1.4018,-0.4938,-0.9485,0.7033,0.6534,0.5336,-0.3176,0.1233,0.0227,-0.509,-0.3133,-0.1719,-0.0798,0.1097,-0.8754,-0.0195,-0.142,0.7264,-1.0653,0.3892,-0.3378,0.4092,0.3427,0.0487,-0.2224
000043,-23.33565,0.6542,-0.464,0.1296,-0.1302,0.7539,0.3708,-0.4974,-0.1584,0.0347,1.6428,2.1076,-1.0578,-0.8414,-1.7913,0.7996,-0.3272,0.2255,-0.3989,0.1566,0.0026,0.0081,-0.8732,0.8184,-1.7295,1.2132,-1.3095,1.7103,-0.1726,0.5633,-0.3259,-0.817,-0.7689,0.4668
000044,-23.20845,0.5112,-0.6504,-0.0457,-0.0981,1.5,0.6254,-0.4812,-0.6825,-0.1233,1.516,1.7227,-0.6729,-0.8878,-1.0994,0.5585,0.0935,0.0909,-0.5467,0.1893,-0.134,0.1959,-1.1479,0.7973,-2.0323,1.1699,-1.4517,1.8004,0.1125,1.1677,-0.6534,-0.9797,-1.2172,0.8795
000045,-23.3236,-0.2122,1.1104,-1.441,-0.2871,0.1661,-0.0598,0.7936,-0.5604,-0.7126,-0.2944,-0.5279,0.3356,0.7464,-0.6489,0.9435,0.1886,-0.3266,0.2323,-0.3087,-0.0337,-0.4464,0.4239,-0.5964,0.786,-0.151,0.4873,-0.3233,0.1757,-0.6458,-0.2539,-1.0748,1.5789,0.9418
000046,-23.43271,0.3937,-1.3108,-0.7193,-0.4662,-0.996,-0.1614,0.1448,0.7406,-0.1233,-0.0426,0.4759,-0.3045,-0.547,-0.5909,0.4487,0.6738,0.0679,-0.3634,0.4989,0.0576,0.4681,0.1831,0.2234,-0.0042,-0.4389,0.1693,-0.2891,-0.0619,0.7202,1.1291,-0.3466,0.4322,-0.0842
000047,-23.03617,-0.6785,1.123,1.4837,-0.1157,0.3869,0.088,0.7466,-0.9276,-0.4853,-0.131,0.2627,-0.3142,-0.704,0.3843,-0.0303,0.5681,0.0328,-0.2738,0.0112,-0.1415,0.0773,-0.9469,0.6561,-1.6518,1.0437,-0.9013,1.4716,-0.1261,-1.2512,0.0202,0.3574,0.3736,-0.3853
000048,-22.91631,0.5044,0.1316,1.0183,-0.1774,1.3678,0.47,-0.4522,-0.3474,-0.0143,0.0138,-0.3744,0.0367,-0.6978,0.9493,-0.2493,0.2153,-0.4301,0.2179,0.4513,-0.4163,0.9469,0.2068,-0.718,0.0968,-0.9855,0.0333,-1.2185,0.3043,-0.5371,-0.8208,0.6154,0.332,-0.4532
000049,-23.28414,-0.0762,0.3343,-0.7684,-0.5719,-0.1811,-0.1689,-0.1139,0.2082,1.0003,-0.9718,0.0621,-0.1052,-0.0246,-0.3498,0.7473,-0.2697,-1.4849,-0.0082,1.5072,0.1657,0.4517,0.5479,-0.0698,0.0931,-0.5483,0.5656,-0.6522,-0.219,-0.7065,0.1119,0.7305,1.4147,-0.717
000050,-22.98299,-0.2273,0.1032,-1.1349,-0.7363,-0.4517,-0.2275,0.0862,0.5564,1.1446,-1.7051,-0.3398,0.4584,-0.4373,-0.5982,0.3705,0.1958,-1.303,0.2952,2.3862,0.374,0.5417,0.7247,-0.0626,0.0082,-0.6075,0.8227,-1.1394,-0.3819,-0.6895,0.2814,0.7177,1.5537,-0.5876
000051,-22.8819,-0.4278,-0.1849,-1.5692,-0.7669,-0.6026,-0.2984,0.1786,0.6985,1.1884,-1.3385,-0.084,0.8829,-0.6466,-0.7103,0.1317,0.4191,-0.8666,0.4172,1.788,0.3874,0.1975,0.7598,0.0024,-0.066,-0.1879,0.6954,-0.82,-0.5107,-0.6056,0.3662,0.7337,1.2652,-0.4109
000052,-23.14299,-0.4095,-0.0683,-1.1517,-0.4805,-0.6282,-0.1975,0.1854,0.4171,1.0359,0.4736,0.5942,0.1079,-0.6415,-0.5985,-0.2234,0.4114,0.4784,0.3646,-1.0306,0.2164,-0.493,0.4236,0.116,0.2264,0.4416,-0.2222,0.4487,-0.1277,0.0674,-0.1826,0.7621,-0.3728,0.0806
000053,-23.35489,-0.698,0.4079,2.4969,0.2427,0.0914,0.3265,0.1138,-1.1389,-2.0299,-0.1313,-0.6514,-0.1606,-0.251,0.1772,-1.1579,0.4145,0.9168,0.314,-0.7684,0.1846,-0.1285,0.0704,0.5662,0.4804,-0.285,-0.2461,-0.2853,0.3913,0.3194,-0.3082,0.8967,-0.6866,0.4452
000054,-23.75389,-0.5654,0.1999,0.923,0.0764,-0.65,0.2696,0.2118,-0.2439,-0.4947,-0.3009,-0.7166,-0.0579,-0.2054,0.1979,-1.1267,0.4139,0.7878,0.3238,-0.3261,0.0292,0.1048,0.0921,0.6606,0.4222,-0.5172,-0.0149,-0.5966,0.2194,0.1032,-0.0984,0.9092,-0.3685,0.3165
000055,-23.96085,-0.3586,0.0967,-0.19,-0.1072,-0.9686,0.2628,0.2555,0.3653,0.3977,-0.3968,-0.6579,0.0291,-0.1882,0.1718,-0.9639,0.3363,0.449,0.3812,0.1513,-0.1578,0.3434,0.2092,0.5694,0.3157,-0.7394,0.2283,-0.8549,0.0183,-0.0685,0.086,0.8229,-0.0334,0.2034
000056,-24.09203,0.0689,-1.0388,-0.1572,-0.1595,1.2487,-0.3113,0.0322,-0.5946,0.1418,0.0203,0.1244,-0.3575,-0.1007,-0.045,1.3096,0.1842,-0.2698,-0.715,0.1235,0.1907,-0.1312,-0.1355,-0.5092,-0.4369,0.8379,-0.0762,1.0465,-0.926,0.4343,0.3586,0.0595,0.5524,-0.7476
000057,-23.85644,-0.4679,-0.1981,1.4117,0.1952,0.1532,0.079,0.0392,0.4696,-0.4586,-0.0287,-0.4784,-0.1361,0.3394,0.0758,-0.9223,-0.1711,1.0953,0.1884,0.5431,-0.2269,0.3307,-0.265,-0.7642,-0.325,-0.6838,0.0453,-0.2292,0.4637,-0.2222,0.5261,0.0435,0.0086,-0.4519
000058,-23.53819,-0.2267,0.5357,-0.4216,0.3344,-0.8994,0.5446,-0.1911,1.0421,0.3667,1.3368,-0.1722,0.1354,0.3719,0.1257,-0.9506,-0.2799,0.5018,0.5674,-0.2128,-0.0428,0.217,-0.3267,-0.0932,-0.3673,-0.4498,-0.4603,-0.0255,0.633,-0.3103,0.2795,-0.9801,-0.2465,-0.3692
000059,-23.09581,-0.1066,1.3435,-2.1145,0.2813,-1.7789,0.2555,-0.3363,1.0383,0.615,1.4373,-0.1078,0.6959,0.4743,0.0237,-0.6588,-0.2924,-0.6398,1.4351,-0.4268,0.1929,0.0017,-0.059,0.9014,-0.038,-0.171,-0.5309,0.0105,0.5937,-0.0811,-0.0763,-1.3844,-0.3532,-0.1199
000060,-23.19698,-0.2145,1.0746,-1.7421,0.2977,-1.8215,0.2254,-0.3408,0.9375,0.4058,0.6856,-0.3831,0.8174,0.541,-0.1065,-0.4106,-0.2544,-0.3362,1.1961,-0.1663,0.262,-0.0702,0.0871,0.8376,0.1325,-0.1674,-0.2412,-0.2791,0.5494,0.135,-0.2853,-1.0412,-0.3474,0.0004
000061,-23.64006,0.1471,0.2738,0.0013,-0.1475,0.4092,0.8467,0.0955,-0.8971,0.1994,-0.1662,-0.5737,-0.4411,-0.0549,0.6038,-0.1792,-0.0144,0.6124,-0.7136,0.1769,-0.3172,0.5926,-0.3744,-0.1682,0.3574,0.0128,0.0818,-0.4398,-0.4727,-0.287,-0.1513,0.7847,0.2474,-0.0475
000062,-23.48942,0.0896,0.3459,0.077,-0.0972,0.9044,1.0404,0.1554,-0.9722,0.152,0.401,-0.0542,-0.7482,-0.4037,0.2685,0.0552,0.031,0.5476,-0.7806,-0.3583,-0.3369,0.4914,-0.482,-0.6075,0.2484,1.3831,-0.4026,0.0647,-1.5077,0.0399,-0.4517,0.7909,0.2663,-0.1538
000063,-23.58819,-0.0725,0.3274,0.8579,-0.5408,-0.1462,-0.7769,-0.1107,0.5889,-2.0359,-0.659,-0.5551,-0.2817,0.2719,0.4807,-0.5312,-0.0624,-0.3039,1.5272,-0.3087,-0.0756,-0.0877,-0.1445,0.5261,-0.8756,0.8783,-0.1282,1.9301,0.1738,-0.4102,-0.1351,0.5792,-0.2853,0.4021
000064,-23.82992,-0.0506,0.5716,-0.3077,-0.1981,0.2927,0.0913,-0.0687,0.2435,-0.9326,-0.6385,-0.4833,-0.2699,0.0379,0.4517,-0.1695,0.068,-0.4609,1.2862,-0.0671,0.0028,-0.0195,-0.26,0.2002,-0.6734,0.187,-0.2013,0.9353,0.4264,0.0882,-0.5536,0.5497,-0.7012,0.6174
000065,-23.44418,-0.351,-0.3051,0.3356,0.2664,0.1319,-0.0291,0.0327,0.1718,1.2631,-0.4369,0.0104,-0.3336,0.65,-0.5061,0.0632,-0.0618,0.647,-0.5278,-0.6495,-0.0101,-0.5135,1.565,0.6405,-0.6177,-0.193,-0.2848,0.0419,-1.1339,-0.8855,0.8847,0.3516,0.4011,-0.5624
000066,-23.54741,-0.1046,-0.7238,0.5816,-0.1642,0.738,0.1852,0.2171,-0.1678,0.7123,-0.4963,-0.3198,-0.2387,0.4951,0.139,-0.5617,0.0024,0.8934,-0.4843,-0.7729,0.0354,-0.7163,0.0638,-0.3239,0.456,-0.0754,-0.1921,-0.0804,0.3253,-0.1322,0.3675,0.479,0.061,-0.236
000067,-23.71923,-0.2251,-0.1716,0.1331,-0.0257,0.3038,0.3998,0.3262,-0.4125,0.1493,-0.2709,0.2667,0.0696,0.3764,0.3063,-0.6374,-0.0692,-0.001,-0.1328,-0.7893,-0.0404,-0.7884,-0.1727,-0.2095,0.6442,0.0322,-0.074,-0.0503,0.3388,0.1317,0.3571,0.4445,-0.0579,-0.1225
000068,-23.64075,0.2303,-0.0884,0.3176,-0.2441,-0.9767,-0.2381,-0.1342,0.1244,-1.6549,-0.2669,-0.4977,0.3127,0.3433,-0.1217,-0.0903,0.0255,-0.7031,0.9565,0.295,0.1099,0.4497,-0.014,0.6687,0.3554,-0.1538,0.9353,-0.3201,-0.0262,0.2916,0.2738,-0.0667,0.2335,-0.3484
000069,-23.48508,-0.3443,0.1157,-0.9694,0.1087,0.3998,-0.6935,0.2425,-0.1997,1.0299,0.9517,0.2189,0.317,-0.317,-0.3213,0.5569,0.0131,0.4458,-0.0448,-0.3878,-0.1552,-0.5562,-0.2279,-0.0153,-0.7398,0.0786,-0.8845,0.9472,0.4015,0.0251,-0.0381,-0.4827,0.3604,0.1803
000070,-22.73257,-0.0352,0.313,0.1056,0.3411,-1.3477,-0.4337,-0.2969,0.6071,-0.1304,-0.3932,0.4793,0.0236,-0.2699,-0.5676,-0.0084,0.1373,-0.5935,0.3593,3.4469,1.6356,3.0255,0.5762,0.8686,-1.3261,0.1177,-0.1316,1.3257,-0.222,-0.0839,0.1915,-3.408,-1.1983,-3.139
000071,-22.47332,-0.1685,0.4884,-0.5564,0.011,-1.3862,-0.2158,-0.2882,0.5438,-0.054,-0.2521,0.2721,0.1111,-0.5353,-1.7149,0.1613,0.1833,-0.4186,0.7411,3.5953,2.5504,3.1737,0.6214,1.0523,-0.9734,0.2765,0.0663,0.9246,0.1355,-0.428,0.3464,-3.5794,-1.0357,-3.6973
000072,-22.93208,-0.0969,0.1185,-0.5837,-0.2291,-0.3422,0.2307,-0.1751,0.3712,-0.2895,-0.2413,0.0814,0.5468,-0.2556,-0.7181,-0.1168,-0.02,0.1937,0.5852,0.8938,1.0355,0.1405,0.1233,0.403,0.1692,0.6384,0.4708,-0.2354,0.687,-0.7409,0.4808,-1.3245,-0.8991,-0.9605
000073,-22.50169,0.2812,-0.5197,0.2066,-0.4527,0.8388,0.5767,0.0625,0.1136,-0.62,-0.1093,-0.2663,0.5537,0.0766,0.7097,-0.1444,-0.4062,0.8426,-0.0141,-0.255,-0.4268,-1.3561,-0.2822,-0.2553,0.6908,0.7696,0.6782,-0.6587,0.9023,-0.7138,0.4325,-0.5901,-0.9826,0.3212
