000010,-91.94644,-0.3663,0.4605,0.4102,0.1115,0.4108,-0.1579,-0.0619,-0.1481,-0.4192,0.734,0.0853,-1.0262,-0.0379,0.1047,0.3123,-0.6314,-0.5187,0.0938,-0.2322,-0.0378,-0.2241,0.0993,-0.352,-0.0325,0.0508,-0.7319,0.3044,-0.5506,-0.2668,0.101,-0.2435,0.1542,0.09,-0.1905,0.7022,-0.1531,0.7095,0.1267,0.3202,-0.2259,-0.1664,0.3753,-0.0162,0.7303,-0.6764,0.6725,-0.2816,0.4089,0.2829,-0.2401,0.0864,0.2575,-0.2572,-0.0747,-0.1224,0.6164,-0.1433,-0.4879,0.2983,1.4013,-0.7546,0.3852,-0.184,0.0847,-1.3593,0.0977,0.2684,0.4852,-0.4358,0.2192,-0.3411,-0.222,-0.3535,0.1131,-0.2498,0.1531,-0.1407,-0.3679,0.4045,-0.267,-0.4313,-0.339,-0.331,0.2468,0.6111,0.2994,-0.475,-0.0581,0.6593,0.2228,0.3478,0.0842,1.1081,-0.6451,-0.3609,0.0089,-0.3114,-0.3446,-0.4005,0.1966,0.4146,-0.077,0.4876,0.0151,0.1918
000011,-91.81795,-0.3768,0.6044,-0.3427,0.0809,-1.0601,-0.6561,-0.2348,0.0376,-0.4662,0.0773,0.0889,-0.1432,-0.242,-0.2849,-0.2934,0.1769,0.0796,-0.7422,-0.0137,-0.2289,-0.0506,0.145,0.8335,0.2991,-0.1963,0.0722,-0.5096,0.1449,-0.119,-0.2453,-0.1476,-0.6027,0.3394,0.421,-0.4245,-0.1734,-0.4695,0.1478,-0.2067,-0.0601,0.4243,-0.1906,0.3837,0.333,0.3273,0.2214,-0.5538,0.3855,0.2206,-0.5536,0.2962,0.4365,0.3872,0.1014,-0.9724,0.0778,-0.3469,0.4563,-0.1926,0.4767,-0.007,0.1452,-0.0388,0.0602,-0.1051,-0.0497,-0.0823,0.0575,-0.2877,-0.0781,0.5059,0.4445,0.0352,0.1621,0.3115,0.1371,-0.1074,-0.738,-0.867,1.0046,-0.8171,-0.1534,-0.6313,0.9034,0.3043,0.4946,0.0565,-0.5837,-0.1736,-0.1757,0.0813,0.6518,0.8605,0.1631,-0.0333,0.1007,0.077,-0.7846,0.2584,0.139,0.3843,-0.3684,0.704,-0.6262,1.6567
000012,-92.05873,0.1591,0.1472,-0.6745,0.4759,-0.1769,0.2576,-0.4847,0.4144,0.3095,0.2574,0.16,0.0442,-0.4073,0.3988,-0.1415,-0.2703,-0.1998,-0.2799,-0.0972,0.1211,-0.1883,0.0016,0.6627,0.2685,-0.019,-0.067,0.0253,0.1697,0.2015,0.0321,0.0349,-0.2859,-0.0271,0.6467,-0.5644,0.1215,-0.598,0.018,0.0856,-0.3428,0.1401,-0.3071,-0.2531,-0.1514,-0.6054,0.512,0.0444,-0.0223,0.0032,0.2753,0.3461,0.4107,-0.0696,0.0438,0.0648,-0.1327,0.5133,-0.7653,-0.0252,-0.1952,-0.2681,-0.1146,-0.0221,0.1006,-0.0493,0.0374,-0.5401,0.156,-0.4806,0.2988,0.6693,0.4958,0.2371,-0.3921,-0.1439,-0.2094,-0.112,0.0092,-0.4659,0.0924,-0.8607,-0.302,-0.1148,-0.1982,0.2521,0.4294,-0.1484,-0.2943,-0.7768,-0.1847,-0.1622,-0.274,0.5296,0.4228,-0.2431,0.543,0.2951,-0.2037,0.5249,0.5936,0.4195,-0.5004,0.5436,-0.3994,0.768
000013,-91.58301,-0.6871,0.6627,-0.3342,0.0291,0.3143,0.7166,0.125,0.5831,-0.027,0.309,-0.3353,-0.2798,-0.0431,-0.7302,0.2314,-0.4697,-0.2614,-0.0322,-0.5954,-0.3705,-0.5616,0.1969,-0.4439,-0.2637,0.2808,-0.0804,0.1129,-0.568,-0.3515,0.0604,0.2618,-0.2998,0.4007,0.1666,0.5498,0.1346,-0.7748,-0.1542,-0.1011,1.0263,0.6058,0.0539,-0.2928,0.3831,-0.7079,0.266,-0.1289,-0.4527,0.3679,0.7339,0.1527,0.2134,0.1999,0.8192,-0.37,-0.1803,-0.1494,0.3718,-0.4916,0.4217,-0.6191,0.1447,0.0737,0.2211,0.6633,-0.0688,-0.6344,-0.0958,-0.0064,-0.1805,0.011,-0.02,-0.136,0.3966,-0.575,0.0455,-0.0579,0.043,0.5869,-0.2012,0.1011,0.6198,-0.6105,0.1398,0.2102,-0.2443,0.3421,0.5459,0.3541,0.4331,0.1803,0.4196,0.1346,-0.0708,-0.6484,0.2255,-0.2111,-0.1869,-0.7527,-0.0995,-0.2604,-0.2352,-0.3145,0.1062,-0.0297
000014,-91.40091,-0.829,0.7008,-0.2379,0.165,0.6917,0.7024,0.3225,0.5646,-0.3491,0.1638,-0.2896,-0.262,0.0008,-0.9283,0.0954,-0.3796,-0.1824,-0.0706,-0.7009,-0.4066,-0.5727,0.2259,-0.5775,-0.2466,0.6423,-0.3178,0.704,-0.7971,-0.5466,0.0633,0.1871,0.0024,0.4305,0.3397,0.668,0.1932,-0.8989,-0.3248,0.0114,1.0347,0.7199,-0.0116,-0.3627,0.3102,-0.5621,0.5137,-0.3078,-0.682,0.6102,0.4691,0.104,0.2989,0.0658,0.7943,-0.5147,-0.3659,-0.3502,0.0819,-0.3399,0.2585,-0.2036,0.0518,0.2278,0.0906,0.7149,0.0787,-0.4195,-0.2041,0.1571,-0.0088,0.138,0.2587,-0.4945,0.8304,-0.802,0.0914,-0.5544,-0.5827,0.2742,0.0082,0.4263,0.4979,-0.6621,0.4732,0.4715,-0.027,-0.0524,0.5366,0.9969,0.8431,0.1666,0.4892,-0.1103,-0.6101,-1.0318,0.0112,-0.3002,-0.1918,-0.7394,-0.0351,-0.2494,-0.1651,-0.1977,0.0972,-0.0276
000015,-91.7083,0.4864,0.0532,-0.1887,-0.3738,-0.6592,-0.132,-0.4438,-0.6599,0.3613,0.9286,-0.121,-0.4795,-0.1316,-0.2413,-0.834,-0.422,0.1946,-0.1749,-0.2349,-0.3793,-0.0104,-0.865,0.2144,-0.0582,0.0264,0.3902,0.256,-0.1907,-0.2131,-0.2187,-0.059,-0.6536,-0.2772,1.1083,-0.2902,0.1265,-1.5,0.0491,-0.3281,0.4193,0.5881,0.1912,-0.1258,0.0118,-0.0693,-0.1607,0.4161,0.1617,0.9297,-0.2561,0.0875,0.4042,0.2921,0.3668,-0.004,0.3722,0.5694,0.1502,-0.2773,0.5039,-0.2351,0.0459,-0.3986,0.1396,0.0779,-0.0355,0.1538,0.1741,-0.5034,-0.1333,0.2333,-0.3445,0.2505,0.2838,0.4036,0.0839,-0.3785,0.1619,-0.2431,0.1162,0.2011,-0.3869,0.4149,0.0088,-0.34,-0.0152,-0.0899,0.8935,-0.0405,0.0535,0.0159,-0.0674,0.4033,0.3014,0.6092,-0.1512,-0.3597,-0.0938,-0.1387,-0.2415,-0.2806,0.4146,0.1258,0.099,0.1225
000016,-91.45616,0.0464,-0.1318,-0.0093,0.2034,1.3598,0.038,-0.0162,-0.3209,-0.1276,0.6558,-0.1214,0.099,0.5038,-0.1278,-0.1653,-0.6794,-0.2001,0.1738,0.5085,-0.3108,-0.5974,-0.186,-0.2545,-0.4942,0.1779,-0.3892,0.5116,0.4969,-0.2449,-0.1951,-0.4676,0.5731,0.558,0.1656,0.0117,-0.1962,-0.4605,-0.1227,-0.3603,-0.113,-0.1037,-0.4209,-0.118,0.2021,-0.3153,-0.1048,0.1461,-0.1961,-0.3112,0.5818,0.1968,0.0569,-0.1379,-0.0432,-0.2641,-0.2697,0.0684,0.0271,0.0709,-0.2996,0.0037,0.1607,0.2681,-0.1659,-0.6233,0.7896,-0.0337,0.0089,0.5534,0.0783,-0.45,-0.1682,-0.078,0.1098,-1.1368,-0.4672,-0.4469,0.2417,0.0802,0.6921,0.3065,-0.0099,0.6923,0.0501,0.1015,0.1495,0.2302,0.2722,0.2845,0.0353,-0.0981,-0.2145,0.5043,0.2631,0.3014,-0.4215,-0.0891,-0.489,0.6092,-0.3265,-0.1017,-0.0437,0.3515,-0.2933,-0.0598
000017,-91.25747,-0.6438,-0.0343,-0.1684,0.4292,0.4066,0.2613,-0.8699,-0.8682,1.0949,0.7984,0.104,0.5451,0.461,0.3303,-0.9547,0.0896,-0.1198,0.1861,0.0096,0.2859,0.0934,-0.5698,-0.4574,-0.5364,1.1233,0.5553,0.428,-0.3641,0.2799,0.2738,0.1009,-0.5521,0.3881,0.2722,0.2104,-0.4655,-0.7686,-0.9353,-0.3123,0.5968,0.0203,0.2624,-0.0231,0.1718,0.2398,-0.4009,-0.4474,0.1277,0.5035,0.8454,-0.2025,0.2978,-0.249,0.0624,-0.3059,-0.1101,0.4815,-0.4299,-0.6856,-0.7726,0.0064,-0.0134,-0.3707,-0.113,0.9664,0.4014,0.4383,-0.0445,0.1275,0.7932,0.7577,0.2012,0.0057,-0.115,0.0733,-0.0371,-0.5098,-0.7373,-0.3966,0.3179,-0.0587,-0.3782,-0.4881,0.6204,-0.3822,-0.6313,0.2077,0.7564,-0.9506,-0.2957,-0.2479,0.8472,-0.0306,-0.2199,0.4943,-0.2918,0.1058,0.5181,-0.5449,-0.1389,-0.1086,-0.0667,-0.5118,0.229,-0.2406
000018,-91.00436,0.1762,-0.3753,0.0997,-0.3481,0.054,-0.4841,0.4767,0.0877,-0.7493,-0.6029,0.0359,-0.0247,0.0493,-0.5396,0.9191,0.2984,-0.3271,-0.0908,-0.0994,-0.0812,0.4733,-0.0666,0.5424,-0.0225,-0.3155,-0.5894,0.2181,0.1994,-0.7719,-0.0813,0.0626,0.5751,-0.2512,0.1552,0.5147,0.8272,0.8334,1.3757,0.4748,-0.5082,0.4499,-0.5335,0.2887,-0.0247,0.4594,-0.3451,0.3107,-0.3458,0.4625,-1.1584,-0.3095,-0.0237,-0.0392,0.4115,0.0891,-0.3851,-0.1989,0.9504,-0.3586,1.271,-0.3146,-0.3849,-0.4276,-0.088,-0.3689,0.3705,-0.0606,0.49,0.1195,-0.4289,-0.0936,-0.6135,-0.3014,0.2866,-0.0624,0.2052,0.4568,0.5842,0.1071,-0.075,-0.1916,0.1726,0.0587,-0.7151,0.1071,0.4731,0.0775,0.0317,0.8592,0.3481,-0.3258,-0.273,-0.3827,-0.3485,-1.129,-0.8628,0.2052,-0.1542,0.2414,-0.3207,0.2708,-0.3686,-0.3957,0.2608,-0.1912
000019,-90.88814,0.3915,-0.4039,-0.1094,-0.232,-0.2451,-0.2071,0.5317,0.2335,-0.7796,-0.3987,-0.0053,-0.436,0.0895,-0.4685,1.0809,0.0779,-0.3297,-0.0541,0.0746,-0.0137,0.3392,-0.1783,0.7593,0.1545,-0.4397,-0.3944,0.0552,0.2401,-0.8592,-0.199,0.0425,0.376,-0.1206,0.114,0.2807,1.182,1.0702,1.3743,0.6234,-0.8392,0.2552,-0.698,0.0857,-0.3927,-0.0303,-0.2608,0.7952,-0.3287,0.3751,-1.1795,-0.363,-0.1947,0.1109,0.4437,0.4495,-0.216,0.1797,0.5521,-0.2089,1.1143,-0.5159,-0.3544,-0.4494,-0.1314,-0.1919,0.4156,-0.3651,0.3896,0.1526,-0.3593,-0.0904,-0.4767,-0.3418,0.1223,0.0949,0.142,0.6199,0.7076,0.3812,-0.2139,-0.4408,0.5359,0.0594,-0.7486,-0.1397,0.3862,-0.0947,0.2916,1.4066,0.6331,-0.2576,-0.6146,-0.1957,-0.3097,-1.6392,-1.067,0.0999,-0.0849,0.1387,-0.2362,0.4576,-0.301,-0.3656,0.25,-0.2056
000020,-91.10924,0.1224,-0.1262,-0.1765,-0.6111,-0.1821,-0.941,0.3177,0.0958,-0.1493,-0.0481,-0.2209,-0.2667,-0.5637,0.2623,0.0127,-0.0366,0.2322,0.1838,0.486,-0.4128,-0.3356,-0.3636,-0.0007,-0.4929,-0.3562,-0.0138,-0.0583,-0.1836,0.3655,0.1863,0.0828,0.2744,-0.2299,-0.0274,-0.46,-0.1691,-0.7006,-0.7845,-0.1081,0.8873,0.0576,0.2486,0.3402,0.3,1.3024,0.0388,0.0671,-0.0985,-0.0098,0.6684,-0.3817,-0.4043,0.1668,-0.4653,0.3102,-0.0909,-0.1171,-0.3648,-0.1607,-0.3555,0.8937,-0.3166,0.4086,-0.0511,0.3133,0.7763,0.098,0.2089,-0.2207,-0.3379,-0.1933,-0.0933,0.4872,-0.0775,0.3768,-0.126,0.4732,0.0293,-0.3694,-0.195,0.3945,-0.1543,-0.0568,0.0912,0.281,0.1825,1.0479,-0.3212,-0.1124,-0.1602,0.136,-0.1929,-0.3309,0.6141,0.3822,0.2672,-0.0994,-0.5439,0.0261,0.4399,-0.1665,-0.0414,-0.3564,0.2343,-0.1325
000021,-90.77044,0.4852,-0.4329,-0.0076,-0.3035,-0.7791,-0.611,-0.1813,-0.7056,0.3217,-0.4558,-0.2923,-0.0658,0.4257,0.0347,-0.3026,0.2789,0.2975,0.2343,0.6122,0.1974,-0.1815,0.1675,0.0717,0.1688,0.1305,-0.4296,0.3189,-0.4359,1.0259,1.4581,0.0389,-0.4587,0.369,0.0632,0.134,0.3514,-0.7224,-0.0389,-0.3464,0.3874,-0.6142,0.3884,0.1839,0.8306,1.0613,0.0525,0.2856,-0.6397,-0.5188,-0.0242,0.0594,-0.663,-0.1501,0.1557,0.4232,-0.052,-0.0792,-0.1621,0.0077,0.4224,0.1619,0.1492,0.1515,-0.0618,0.294,0.1595,-0.0112,0.2665,-0.7394,-0.0798,0.2846,-0.0825,-0.2676,0.1621,0.1304,0.0267,0.6156,0.4906,0.4206,0.0337,-0.115,-0.2177,0.273,-0.2519,-0.2247,0.2329,0.0405,-0.2978,0.2499,0.061,0.0325,-0.9888,-0.861,-0.0492,0.0853,-0.1746,-0.2228,-0.163,-0.629,1.2005,-0.9926,-0.8913,-0.1571,0.6095,-0.361
000022,-90.6366,-0.2106,0.1918,-0.6819,0.0093,0.6253,0.0367,0.0623,0.7132,-0.3445,-0.1912,0.4708,0.7258,-0.2955,-0.7218,-0.5141,-0.5154,-0.2239,0.0901,-0.3084,-0.3447,0.3884,0.0553,-0.0705,-0.2557,-0.1722,-0.5159,-0.3452,0.2587,-0.2059,-0.5443,0.1517,0.136,-0.1539,-0.4257,-0.6034,-0.486,0.1083,0.3022,-0.2693,0.5283,0.2831,-0.1762,-0.34,-0.8065,-1.0834,0.0847,0.2136,0.3439,0.3782,0.2928,0.2914,1.353,-0.2375,-0.0754,-0.0789,-0.593,-0.1807,0.2334,-0.0719,0.5276,0.7188,-0.0443,0.3634,-0.3922,-0.1557,0.5508,-0.5685,-0.2954,0.8822,-0.3766,0.0075,0.0774,0.232,0.1402,-0.1246,0.3009,-0.0599,-0.7955,-1.0716,0.0131,0.4067,0.1594,-0.442,0.2141,-0.1871,-0.2317,0.398,0.1076,0.4786,-0.2201,-0.2814,0.3031,0.2766,0.1731,0.2807,-0.1929,0.0708,0.1104,0.7554,-0.1252,0.4251,0.409,0.5516,0.6453,-0.2917
000023,-90.42979,-0.0578,0.6999,-1.8182,-0.1388,0.8179,-0.2763,-0.0667,0.585,-0.0308,-0.1416,0.4829,0.5557,-0.1374,-0.6535,-0.6295,-0.6158,-0.2552,0.1259,-0.2125,-0.2726,0.1973,0.1937,0.1483,-0.1159,-0.3555,-0.926,-0.2301,0.1804,-0.081,-0.6037,0.2083,0.1214,-0.1991,-0.317,-0.7309,-0.3507,0.6249,0.0667,0.057,-0.2369,-0.0394,-0.3912,-0.1852,-0.6807,-0.7427,0.0754,0.0083,-0.0778,0.3744,0.0657,0.1657,1.5765,-0.1776,0.0109,-0.0992,-0.6908,-0.3211,0.1798,0.1729,0.157,0.8319,-0.0887,0.4087,-0.454,0.4288,0.7121,-0.5636,-1.022,1.7689,-0.2704,0.1448,0.4511,0.2243,-0.1518,-0.0542,0.4401,-0.0486,-0.4818,-1.4553,0.2595,0.7063,0.2969,-0.1239,-0.1973,-0.3586,-0.2511,0.1444,0.0515,0.4096,-0.2664,-0.3712,0.4316,0.1639,0.1403,0.3324,-0.0687,0.2279,-0.0783,1.1541,-0.1422,0.4935,0.3595,0.5553,0.6208,-0.2616
