000010,-86.89502,-0.128,-0.7451,0.0062,-0.5564,0.1023,-0.644,-0.0426,-0.0383,0.0854,-0.2296,-0.1874,0.1566,-0.4447,-0.2604,-0.5045,0.0042,-0.1881,-0.1287,-0.1832,-0.2529,-0.189,0.4294,0.0787,0.6037,0.4384,0.1163,0.2487,-0.1482,-0.1317,0.207,0.1337,-0.5444,-0.0524,-0.0735,0.0768,-0.3192,0.0206,-0.0036,-0.0794,0.081,-0.1874,-0.418,-0.3818,0.0916,-0.1971,-0.2615,0.0404,-0.2228,0.1912,0.7192,0.12,0.2591,0.0922,0.1138,-0.2054,-0.586,0.0896,0.5131,0.0225,-0.0319,0.1649,0.0883,-0.1296,0.0104,0.0045,-0.1799,-0.1072,-0.1962,0.3818,-0.0859,0.4699,0.1073,0.4983,0.6023,-0.0125,-0.1023,-0.0768,-0.2159,0.3576,-0.0673,0.2884,0.189,-0.0901,0.5189,0.0381,0.3156,0.112,0.007,0.4954,0.2072,-0.1627,-0.0518,0.1634,-0.131,-0.0328,-0.0193,-0.0826,0.3288,-0.0459
000011,-86.54513,0.1992,0.1946,0.1958,0.3823,-0.4051,-0.3197,-0.0378,-0.3291,-0.3923,-0.373,0.4831,-0.1128,0.3238,-0.6956,0.0562,0.0497,0.9875,-0.023,0.2255,0.314,0.07,0.0443,-0.0707,0.7896,-0.3587,-0.2173,-0.197,0.3583,-0.0886,-0.1498,0.039,-0.0492,-0.4036,0.2244,0.2099,0.5279,0.0732,0.006,0.2994,-0.2759,-0.0877,-0.6992,0.4144,0.3069,-0.0898,0.1652,0.1347,0.7316,-0.1327,0.2568,-0.0626,-0.3561,-0.0021,-0.0998,0.3713,-0.0177,0.0036,-0.0569,0.0149,0.0041,-0.2215,-0.0773,0.2496,0.006,0.1774,0.0332,-0.531,-0.0739,-0.1064,0.0825,-0.2232,-0.1139,-0.4626,-1.2111,0.6378,0.0262,-0.4903,-0.4232,-0.1491,0.457,0.1989,0.5879,0.1388,-0.2949,0.0255,0.135,-0.0585,-0.1744,0.0349,0.2903,0.1699,0.0378,-0.13,-0.2846,0.0342,-0.0147,-0.3251,0.1294,-0.4081
000012,-86.43121,-0.2824,-0.0129,0.4405,-0.841,-0.2364,0.4756,0.1194,-0.0129,0.3322,0.2103,0.0032,-0.4949,0.0415,-0.043,-0.2351,-0.1567,0.0816,-0.2662,0.6447,0.0701,-0.2619,-0.0388,0.6368,-0.2132,0.2813,0.1468,0.2671,0.4041,-0.257,0.0963,0.0044,0.0912,0.0828,0.2417,0.1156,-0.1741,0.0917,0.1263,-0.3784,-0.4822,-0.1925,0.4259,0.1655,-0.1246,-0.368,-0.5673,-0.5531,0.3867,-0.1259,-0.2448,0.3154,-0.1202,0.4154,0.4079,-0.0037,-0.1209,-0.1715,-0.0171,0.6627,0.3049,-0.3147,-0.1305,0.3095,0.3441,-0.1428,-0.0265,0.3278,0.1458,-0.0896,0.0159,0.0034,-0.1858,0.2094,0.019,0.1093,0.0704,0.3826,-0.5826,0.0285,0.2425,0.1992,0.4014,0.1524,-0.3408,-0.0261,-0.5195,0.5518,0.1757,-0.5727,-0.0142,-0.1629,-0.1571,-0.4983,-0.1274,-0.1697,0.3561,-0.5333,0.1939,-0.7536
000013,-86.30898,-0.04,0.0199,0.26,-1.1325,-0.5987,-0.2202,0.262,-0.2148,-0.2631,0.2619,-0.0416,-0.2636,-0.2272,-0.2206,-0.0894,0.048,-0.0406,-0.3304,0.6495,0.4651,-0.4879,0.2678,0.5131,0.6559,0.1837,-0.3307,0.2036,0.1431,-0.2912,-0.3144,-0.0232,0.2464,-0.5154,0.1034,0.5111,-0.0756,-0.0158,0.4693,-0.0029,-0.4425,-0.4466,-0.035,0.4254,-0.0529,-0.0917,-0.2656,-0.4906,0.4142,0.0495,0.7667,-0.0996,-0.064,0.2922,0.6837,0.0868,-0.2655,0.2484,0.0405,0.573,0.2209,-0.3018,-0.116,0.3922,0.519,0.0394,0.2342,0.0836,-0.4549,0.3307,0.048,-0.1348,-0.1653,0.3023,0.0542,-0.0034,-0.175,-0.299,-0.2945,0.0537,0.2905,0.5908,0.3591,-0.04,-0.4982,-0.192,-0.0942,0.2656,0.2335,-0.3275,0.2072,-0.4148,-0.067,-0.4226,-0.4911,0.0286,0.2495,-0.3502,0.2549,-0.7854
000014,-86.19544,0.0312,-0.1491,-0.0267,0.157,0.3728,-0.0414,-0.5715,0.596,0.1829,-0.4204,-1.0734,-0.0499,0.7607,-0.1252,0.4817,-0.0861,-0.0865,-0.1302,0.0936,0.5651,0.3522,-0.0157,0.703,-0.3492,0.122,-0.7284,0.2517,-0.1642,-0.0392,0.419,-0.3573,0.1688,-0.4906,0.1107,-0.6006,0.1302,0.2269,0.2468,-0.449,0.133,-0.074,0.1038,0.1253,-0.0117,-0.146,0.571,-0.0989,0.5989,-0.1464,-0.4006,0.5419,-0.655,-0.0863,-0.137,0.1948,-0.3119,-0.3162,0.033,0.9058,0.1169,0.2669,-0.1339,0.0251,-0.046,-0.3042,-0.077,0.3521,0.0085,0.2152,-0.0129,0.0958,0.0551,-0.6089,0.1406,-0.4315,-0.6386,0.2318,-0.4039,0.0251,-0.3478,-0.0039,0.0846,-0.3295,-0.052,0.1997,-0.2765,0.1978,0.8129,0.2097,-0.0473,-0.0366,-0.1079,0.2561,-0.2909,0.6073,-0.1925,-0.2324,0.4149,-0.5483
000015,-86.07785,0.0328,-0.2921,0.0173,0.1904,0.405,-0.1155,-0.7236,0.7872,0.6176,-0.2888,-1.3322,-0.0389,0.4657,-0.3434,0.4614,-0.1574,-0.2638,-0.0015,0.1717,0.7743,0.4342,0.2582,0.4254,-0.2206,0.1661,-0.924,0.4188,-0.2423,0.0429,0.5219,-0.5453,0.2532,-0.4539,0.1175,-0.1298,-0.0019,0.3512,0.0411,-0.6655,0.1123,-0.0894,0.0853,0.0929,-0.1403,-0.1418,0.2392,-0.1848,0.6155,-0.1483,-0.5637,0.5216,-0.6967,-0.1349,-0.391,0.0633,-0.1732,-0.1986,-0.0296,0.9009,0.1584,-0.0755,-0.1281,0.0657,0.027,-0.3238,0.1303,0.5144,0.1881,-0.0158,0.4131,0.3144,-0.1712,-0.5621,0.1978,-0.5101,-0.6042,0.2399,-0.2984,-0.0194,-0.4655,0.032,0.3585,-0.1149,-0.2881,0.2569,-0.3562,0.3401,0.8598,0.2891,-0.0819,-0.0836,-0.1574,0.0465,-0.1756,0.6273,-0.196,-0.3386,0.5888,-0.653
000016,-85.94187,-1.1689,0.4606,-0.1816,0.2439,0.4918,-0.1418,0.2197,0.0534,0.049,-0.9571,0.1911,-0.3324,0.3396,-0.174,-0.2009,0.2793,-0.3037,-0.0236,-0.2323,0.385,0.1919,0.0415,-0.1057,-0.2748,0.2379,0.2198,0.2751,0.2419,0.0526,-0.5923,-0.8134,-0.8499,-0.5054,-0.0197,0.4905,0.0257,-0.0616,0.2576,0.5149,0.1631,-0.1829,0.0686,-0.1584,-0.1747,-0.3814,0.0937,-0.3599,0.4909,0.3283,-0.1901,0.33,-0.3247,-0.6842,0.9494,-0.1766,-0.4961,0.4134,0.6568,0.1195,-0.0763,0.0445,0.1045,0.1491,-0.53,0.2282,0.0402,0.0508,0.1078,-0.0461,1.0399,0.3077,-0.1413,-0.1224,-0.1834,0.0097,0.2353,0.0345,-0.2351,-0.2285,-0.4037,0.0037,-0.3758,0.2707,0.1501,0.7524,-0.4651,-0.2414,0.3538,0.5466,0.3936,-0.1483,-0.0377,-0.1091,0.0928,0.4989,-0.7451,-0.1398,-0.2159,0.1649
000017,-85.80166,-0.1251,-0.1467,0.1039,-0.2341,-0.1771,-0.1723,-0.7042,0.4211,0.5616,-0.1519,0.409,0.0803,0.1865,0.104,0.4869,-0.6667,-0.2703,-0.5008,0.5299,0.2356,-0.1279,0.2562,0.2697,-0.3128,0.1657,-0.1588,0.1819,-0.3424,0.198,-0.5627,-0.1521,-0.0961,0.1457,-0.7537,-0.4655,-0.7945,0.3837,0.1573,-0.3472,0.0494,-0.5591,0.4993,-0.7069,1.351,0.1454,-0.0993,-0.1433,0.1709,0.1587,-0.4466,-0.3856,0.5411,0.1768,-0.1321,0.6128,-0.4674,-0.2816,-0.1905,0.2272,-0.8126,-0.3385,-0.1503,-0.1119,0.7409,0.3228,0.7678,-0.6855,0.0839,0.0505,0.3236,-0.0113,-0.5533,-0.0671,0.6156,0.2368,0.7192,-0.241,0.056,0.8754,-0.4478,0.1244,-0.102,-0.2007,0.0718,0.0022,0.1478,0.619,-0.4075,-0.0391,-0.1764,-0.1092,-0.3283,0.505,0.6022,-0.0314,0.3091,-0.3488,-0.3124,0.1615
000018,-85.63041,-0.0653,-0.5222,0.4852,-0.2099,-0.0336,-0.2674,-0.9547,0.5852,0.5985,-0.2388,0.157,0.0005,0.1428,0.0758,0.2596,-0.7588,-0.2644,-0.5838,0.6751,0.188,0.0299,0.4113,0.2852,0.0517,0.1268,-0.2695,0.0806,-0.4141,-0.0599,-0.7295,-0.4272,-0.1643,-0.0183,-0.4797,-0.31,-0.5057,0.5152,0.1081,-0.4989,0.22,-0.3803,0.1276,-0.8152,1.0936,0.0915,0.2439,-0.1001,0.331,0.0773,-0.5553,-0.0806,0.3631,0.086,0.2076,0.3451,-0.5961,-0.1373,-0.3397,0.2263,-1.289,-0.1928,-0.1177,-0.2492,0.7019,0.6337,0.7731,-0.7794,0.2398,-0.2064,0.2895,-0.0825,-0.4233,-0.0857,0.5719,0.1579,1.1958,-0.1129,0.3503,0.8306,-0.5001,0.1379,-0.0716,-0.3408,0.2196,0.6196,0.1505,1.2368,-0.9181,0.1807,-0.8531,-0.1465,-0.2336,0.4544,0.5512,0.223,0.215,-0.5013,-0.145,0.019
000019,-85.51402,0.0707,-0.7627,0.6562,-0.081,0.2006,-0.2447,-1.0155,0.5305,0.2222,-0.3299,-0.3406,-0.1038,0.0355,0.017,-0.1017,-0.722,-0.2153,-0.6131,0.7629,0.0076,0.2603,0.5134,0.2874,0.547,0.0682,-0.3381,-0.0485,-0.3581,-0.2048,-0.6772,-0.655,-0.2013,-0.2333,-0.0247,-0.1237,0.0201,0.468,0.205,-0.4515,0.3009,-0.1953,-0.384,-0.6083,0.4525,0.1589,0.572,0.0473,0.442,-0.0538,-0.7354,0.3275,0.1298,0.0333,0.4194,-0.0102,-0.3833,0.0377,-0.3116,0.2609,-1.3409,0.0752,-0.106,-0.3115,0.429,0.7036,0.5699,-0.5658,0.5024,-0.548,0.2081,-0.1652,-0.2561,-0.0789,0.4682,0.0992,1.2147,-0.0132,0.4232,0.4938,-0.2835,0.0408,-0.0553,-0.3941,0.3198,1.051,0.0364,1.6066,-1.2126,0.4434,-1.3916,-0.124,-0.0444,0.3977,0.3265,0.3958,0.1918,-0.612,-0.0598,-0.0545
000020,-85.36298,0.2979,-0.6164,0.2711,0.2165,0.5011,-0.0912,-0.8074,0.0957,-0.8107,-0.4754,-1.7982,-0.376,-0.0061,-0.0246,-0.5575,-0.2338,0.0808,-0.5864,0.7216,-0.6353,1.12,0.5054,0.279,1.2547,0.0891,-0.2206,-0.0583,0.1939,0.0395,0.0353,-0.7036,-0.2761,-0.4909,0.6739,0.0868,0.8774,0.1015,0.4953,-0.0755,0.3086,-0.0027,-1.2043,-0.0674,-0.7767,0.4204,0.7699,0.4217,0.2283,-0.1974,-0.7693,0.7366,-0.2429,0.0271,0.2669,-0.8974,0.8698,0.2644,0.1327,0.2745,-0.2999,1.1303,-0.2519,0.0567,-0.7361,0.3132,-0.3353,0.1145,0.8271,-0.8775,-0.0285,-0.3394,-0.0045,-0.0168,-0.0048,0.1217,0.2083,-0.0267,0.0323,-0.1667,0.2271,-0.1017,0.0198,-0.1999,0.284,0.2405,-0.2731,-0.1141,-0.0033,0.7091,-0.5837,0.0713,0.5914,0.3007,-0.6004,0.5122,0.3078,-0.6102,-0.1099,-0.0176
000021,-85.18787,0.2682,0.7141,-1.0163,0.2468,0.5949,-0.1009,-0.1011,0.2083,-0.1677,-0.926,0.2238,-0.3248,-0.3658,-0.0965,-0.3166,-0.1771,0.4914,-0.2362,-0.2955,-0.7276,-0.5849,0.0924,0.2986,0.1018,-0.0062,0.0257,-0.5225,-0.0573,-0.9918,-0.2541,-0.3379,-0.1232,0.1159,0.1078,0.4221,0.0714,0.4761,0.105,-0.0543,-0.0742,-0.0279,0.2409,0.7683,-0.3504,0.3256,-0.0323,-0.0932,0.1407,0.373,-0.3879,0.1785,-0.1937,-0.1434,0.9536,0.3442,-0.8027,-0.3008,0.0433,-0.334,0.8333,-0.3182,0.0296,0.5224,1.0645,0.8051,0.0978,-0.8607,0.0578,0.0927,-0.3365,-0.2824,-0.5292,-0.2563,0.0666,0.8409,-0.6297,-0.5352,-0.1764,-0.1304,0.2637,-0.6459,0.8164,-0.0457,-0.5064,0.7683,1.4247,1.1998,0.141,0.6641,-0.3794,-0.3267,0.2897,-0.1426,-0.2373,-0.6879,-0.2363,0.1608,-1.0692,0.7933
000022,-85.07825,0.1051,0.2803,-0.4553,0.4134,0.1445,-0.1739,-0.0574,-0.0677,0.1139,0.1899,-0.631,-0.0741,-0.1146,0.5492,-0.2793,0.2006,-0.1091,0.1475,0.602,-0.1054,1.4673,0.1881,0.2824,0.0128,0.302,-0.1406,0.1953,-0.1278,-0.7336,-0.0888,-0.1859,-0.1927,-0.1861,-0.1898,0.3416,-0.0247,-0.1849,0.4275,-0.0621,-0.0074,-0.3267,-0.1448,0.6421,-0.2817,-0.4792,0.1278,-0.1507,0.4023,0.3819,0.3978,0.4639,-0.4764,0.1497,0.3477,0.2302,-0.7542,0.0702,-0.0748,-0.3084,-0.1521,0.6728,-0.5123,0.6796,-0.1985,0.3246,-0.1435,-0.4057,0.5766,0.3416,-0.1184,-0.3357,-0.0351,0.0609,-0.3846,-0.0021,-0.497,0.1503,0.0267,-0.0169,0.2915,-0.9547,0.0969,0.4437,-1.0384,0.0569,0.1827,-0.6656,0.0079,0.6579,-0.0036,-0.0469,0.2189,-0.4852,-1.3386,-0.313,1.0831,-0.256,-0.0522,0.1379
000023,-84.94515,0.3012,0.0441,-0.2611,0.308,-0.021,-0.0712,0.0059,-0.0972,-0.173,-0.0502,-0.6168,0.0379,-0.0194,0.5798,0.0214,0.1449,-0.1058,-0.0504,0.6127,0.0993,1.2074,0.2069,0.3837,0.1769,0.3798,-0.0834,0.3461,-0.2075,-0.6418,-0.405,-0.1836,-0.3951,0.1784,-0.4123,0.1366,-0.2092,-0.2583,0.5132,0.1964,0.1729,-0.2147,-0.2658,0.5979,-0.0218,-0.5192,0.0373,-0.2726,0.1916,0.2809,0.2924,0.1878,-0.2799,0.0018,0.3813,0.1876,-0.8112,0.1033,-0.4574,-0.2152,-0.2453,1.1238,-0.6002,0.7907,-0.4925,0.7889,-0.2212,-0.353,0.5249,0.1839,-0.1396,-0.4241,0.0156,0.281,-0.556,0.2362,-0.3147,-0.0637,0.0698,0.0678,0.2539,-1.0156,0.0723,0.4836,-1.0968,0.0525,0.2834,-0.5297,0.0902,0.5744,0.0785,-0.0252,0.1223,-0.2808,-1.5004,-0.1545,1.0898,-0.2294,0.2279,-0.1192
000024,-84.78295,0.9181,-0.3461,-0.0427,-0.3022,-0.8654,0.3731,-0.3498,0.0018,-0.4575,-0.4829,-0.1266,0.0814,0.1205,0.2501,0.4395,-0.4116,-0.0754,-0.1658,0.1104,0.3975,-0.7218,0.2132,0.4308,0.2182,0.3543,0.058,0.5995,0.2879,0.119,-0.5839,-0.0469,-0.6158,0.5701,-0.707,-0.6468,-0.6055,-0.0841,-0.0458,0.3466,0.4164,0.1821,-0.2245,0.0337,0.9261,-0.1064,-0.0417,-0.2087,-0.3657,-0.2804,-0.1433,-0.5569,0.0211,-0.0393,0.2893,0.0664,-0.2274,0.5508,-0.9018,0.3446,0.2847,-0.0936,0.6189,-0.2269,0.0838,0.8746,-0.2582,-0.2259,-0.0525,-0.2364,-0.2984,-0.4203,-0.1203,0.2686,-0.0042,0.9245,0.2683,-0.392,-0.006,0.523,-0.0687,-0.6564,-0.1651,-0.4167,0.2483,0.0585,-0.317,0.7457,-0.0762,0.0586,-0.0457,0.8634,-0.6892,0.5441,-0.6013,0.1615,0.1916,0.4582,1.2634,-0.9919
